x,y,id,Clase,Codigo,B1_mean,B1_std,B1_count,B2_mean,B2_std,B2_count,B3_mean,B3_std,B3_count,B4_mean,B4_std,B4_count,B5_mean,B5_std,B5_count,B6_mean,B6_std,B6_count,B7_mean,B7_std,B7_count,B8_mean,B8_std,B8_count,B9_mean,B9_std,B9_count,NDVI,date
214105.67543248282,4352430.710334316,38,20,138,0.025740391499287373,0.0005538859964975537,740,0.02938765706242742,0.0026434083749886607,740,0.05978933798300253,0.005283167496521013,740,0.039496994018554686,0.0024028165720188484,740,0.09774942645271999,0.0039490225647510315,733,0.23468058818095439,0.018803583224233672,740,0.3196221841348184,0.029397730536761143,740,0.3470698176203547,0.058233837357818195,740,0.3214168239284206,0.029038033390401008,740,0.7956524314588669,2023-07-18
214105.08355697835,4352429.802404846,39,Argila,139,0.025988083037119063,0.00044919303409270123,504,0.02814785639444987,0.002087274841884115,504,0.057405653454008554,0.004382704025824272,504,0.038511189203413704,0.0017652556764769615,504,0.09615917013149068,0.0034324462130765378,495,0.2310987805563306,0.01738024459690897,504,0.3159450954861111,0.027500019887390065,504,0.3392192901126922,0.05555709043575555,504,0.31837233286055305,0.027712635274016514,504,0.7960917039411828,2023-07-18
214104.5428088944,4352428.909296421,40,110,140,0.025555255089277102,0.0004210538394638983,405,0.03061815897623698,0.0018807823381990312,405,0.06006290765456211,0.003624602552679491,405,0.040638177188826195,0.0013807839833306522,405,0.09696788081416377,0.0028017297175433773,405,0.2333582936981578,0.01546655694933434,405,0.3196847797911844,0.024295731360019168,405,0.346557014371142,0.04929138512068406,405,0.3214246208285108,0.024688393369624622,405,0.7900894532026635,2023-07-18
214103.9948861566,4352427.997709954,41,151,141,0.02585289349243512,0.0004753543320581718,702,0.028970153243453416,0.0023277678467681835,702,0.05666585525556168,0.00452601532654083,702,0.039598263906277825,0.002303708336943152,702,0.09470990553906813,0.0031938377102766007,693,0.22310334121399794,0.014714439532523604,702,0.3090842048666756,0.024720681641300812,702,0.3273862311643073,0.04917590685126511,702,0.3111241875890313,0.02458061003560397,702,0.7841965290731883,2023-07-18
214103.414341884,4352427.125391938,42,130,142,0.026074670949174986,0.0005033095656292196,569,0.02803491247140251,0.002360620905805015,569,0.055566559776480465,0.0048920812001134895,569,0.03915876914830534,0.0025290034582137544,569,0.09501757639231699,0.0039004133509770423,546,0.22192933898818515,0.015081948758764657,569,0.30714301191440574,0.025806332619526966,569,0.324629262377801,0.04969899886729975,569,0.3091746298416218,0.025042853650839674,569,0.7847165615425409,2023-07-18
214102.8627440767,4352426.211625502,43,133,143,0.025777585009244472,0.0005439320810469608,609,0.029347264707969327,0.002786406238414611,609,0.056804537968878285,0.006014969253754625,609,0.0403364867412398,0.0029532799279299283,609,0.0952292041973856,0.004918248876281432,586,0.2188845479429649,0.015178650189546243,609,0.3005979941983528,0.02327647224353793,609,0.31200720876308496,0.04513512043933312,609,0.3032496911160073,0.023030639825008123,609,0.7710389755462805,2023-07-18
214102.3242638532,4352425.323459109,44,26,144,0.02538536579408291,0.00041493450621662786,511,0.03139000536177723,0.0020838010314000247,511,0.06586288332705861,0.0055798802920827015,511,0.04136859647448515,0.0017099740810041,511,0.10278766729127171,0.004275440891045877,511,0.24709008024630014,0.017842777370016546,511,0.3290017980885366,0.02435010760671697,511,0.365499089608687,0.04743614011696393,511,0.33015892790255014,0.02347138622432141,511,0.796648404926271,2023-07-18
214101.72978091484,4352424.448306449,45,19,145,0.025977081845043437,0.0003359046114251648,433,0.029795186348930518,0.0019459607928161765,433,0.06748856683250938,0.005227954480920044,433,0.04028155566913701,0.0014649383381285944,433,0.10513793733874315,0.004399371739004658,433,0.25876249176800664,0.019807656537847836,433,0.34317425382054706,0.02792589793810582,433,0.3929452169299401,0.056521140779201264,433,0.3428598099988272,0.027786409486416464,433,0.8140393982233646,2023-07-18
214101.12680991684,4352423.553228373,46,158,146,0.025099686387234366,0.00040751441654187894,393,0.033101062434926894,0.002309456226302108,393,0.06934791545528189,0.006094386671554165,393,0.042564353263408475,0.0014816848062670636,393,0.10368048204417143,0.004069436588722693,393,0.24655203782875118,0.017853458237399797,393,0.3298414390505725,0.026200704894520453,393,0.3673531335728769,0.0512890608619504,393,0.3289395786120388,0.026173745441029635,393,0.792327213986809,2023-07-18
214100.56616954328,4352422.623051602,47,Jsendra,147,0.025297916160439544,0.0003606469339401059,424,0.03175534167379703,0.002073489810125291,424,0.06464134072357754,0.004289922106341693,424,0.04125766934088941,0.0014675245017764197,424,0.1004357967736586,0.0031271145344214466,424,0.24165180494200508,0.0182384071577394,424,0.3294456769835274,0.02963241801533918,424,0.3674986497411188,0.05878649617704098,424,0.32884281086471845,0.029812218061750342,424,0.7981307325912583,2023-07-18
214100.08694986155,4352421.72288968,48,112,148,0.025790203318876378,0.0004878967825859111,765,0.029390038384331598,0.002544097786588988,765,0.05644692813648897,0.004721479064255254,765,0.04020550796409059,0.0026214803772363266,765,0.09473637633330395,0.0032310494895926587,709,0.21968399745966094,0.015401883832499385,765,0.30472424077052696,0.026914768569512547,765,0.32071222043504904,0.052116908286354416,765,0.3071424297257966,0.026594535541919782,765,0.7772040285057584,2023-07-18
214099.52492428856,4352420.829057707,49,140,149,0.025997479349641885,0.00048673751792777516,781,0.02807370282318467,0.0022175901560259957,781,0.05710211056600612,0.0053136037708048315,781,0.03829999525629452,0.0015315862770470875,781,0.09572341178626706,0.0036245909729606986,742,0.2317298566791373,0.024127770186731217,781,0.3225366296902509,0.039514039141659345,781,0.35448464602422775,0.07823478709000223,781,0.323699540884333,0.03942924225990586,781,0.804982215539629,2023-07-18
214098.9811470606,4352419.923240388,50,75,150,0.025905541685716772,0.0005050405978080939,707,0.028664120858932992,0.002511837006489432,707,0.05662837156649189,0.0048811942051586385,707,0.038643679153463964,0.00167649705020425,707,0.09485977574398644,0.0034717665278953657,684,0.22765865083125222,0.01655754102967706,707,0.31340292319550034,0.02588816333545969,707,0.33563724501635434,0.05219779246599167,707,0.3153181062560776,0.02654511961029839,707,0.7935044152240546,2023-07-18
214098.406897089,4352419.025983081,51,2,151,0.025918233962286086,0.0004729255407667443,756,0.028222901480538503,0.0023410560984482567,756,0.055180413382393975,0.004847826209400981,756,0.038316179204870154,0.0017996085937381416,756,0.09405684789966509,0.003058384431034916,673,0.22350081186445933,0.02025183140278422,756,0.3109221685500372,0.03320669975553434,756,0.33232346792069695,0.06613052844219226,756,0.31311093688641906,0.03305215049244288,756,0.7932429544328311,2023-07-18
214097.87709458134,4352418.130791123,52,124,152,0.026300061768838437,0.0004812118262432945,678,0.0263229696448222,0.002442442930371851,678,0.051827917408450865,0.005070625719011672,678,0.036803276489617905,0.00209104260790392,678,0.09263911437988281,0.003661275773124634,500,0.218933870658762,0.01611609679126671,678,0.31066262124210686,0.02818428891259395,678,0.33330092528576694,0.05555115885289401,678,0.3123569544789362,0.028844080949341697,678,0.8011193803632972,2023-07-18
214097.24852091115,4352417.274540458,53,82,153,0.02561175133571152,0.0003950943225466906,484,0.029483546895429123,0.002034269724401279,484,0.05865709052598181,0.004259087622774388,484,0.03889873599217943,0.001256914804912851,484,0.09596735476447851,0.002841912937951204,477,0.23251585526899857,0.015401352016141585,484,0.32203459936725204,0.0263810086299551,484,0.35346477287859956,0.05210705006006667,484,0.3225049736086002,0.02665487987393234,484,0.8017209291244751,2023-07-18
214096.73964378482,4352416.3710770495,54,16,154,0.025747860802544487,0.0005406067051001856,360,0.029174047046237522,0.0030990790219609177,360,0.05793611738416884,0.005254513573066112,360,0.03924930890401204,0.0029797281013282037,360,0.0963662022667675,0.004325692516550329,359,0.22890794542100695,0.008946865521211132,360,0.31328567928738066,0.01455619097454617,360,0.3365619447496202,0.028224412019958046,360,0.314125739203559,0.014729266115580291,360,0.7911222267963999,2023-07-18
214096.16545448796,4352415.470409132,55,65,155,0.02638249397277832,0.0005145984751401349,420,0.026287185578119186,0.002164815716961308,420,0.05479515620640346,0.004294581124054925,420,0.03661821002051944,0.0016544542263896792,420,0.09416913032531739,0.003046640741548645,400,0.23204223996117002,0.007953678867840114,420,0.3207228161039807,0.015127384480496168,420,0.3521971203031994,0.029107872372616427,420,0.32271361578078495,0.015422207414805633,420,0.8116421490375291,2023-07-18
214095.612008908,4352414.583430185,56,102,156,0.02621307739844689,0.0004369968825966575,416,0.027200763042156514,0.0020943146268734203,416,0.055247027140397295,0.004218835158755947,416,0.037332041905476496,0.001458418874207236,416,0.09379652913411458,0.0028522010557442737,375,0.22623487619253305,0.015530093207263295,416,0.31252160439124477,0.024179785706837247,416,0.3355065125685472,0.04762108923311736,416,0.3141767061673678,0.024220831673792263,416,0.7997415156909289,2023-07-18
214095.10208607264,4352413.658155131,57,93,157,0.025287764032459793,0.0006538884256427874,716,0.03122644584272161,0.003813411794625661,716,0.061138888311119716,0.007408925829468664,716,0.0417409875539428,0.004144089008397591,716,0.09769370436002422,0.005886180177412815,716,0.2252204511418689,0.014236040303013882,716,0.3071380274255848,0.02307520974076532,716,0.3251443362102828,0.04670139567349059,716,0.3097155906634624,0.02280861430866941,716,0.7724575781572166,2023-07-18
214094.55029353817,4352412.757831509,58,12,158,0.02593971804568642,0.00039233884540278185,760,0.028427942175614205,0.0023710758731175494,760,0.059639619526110195,0.0055845776307902936,760,0.03854951356586657,0.0022902462891379754,760,0.09761949952486225,0.004088127125305685,743,0.23592742116827714,0.02131844823490988,760,0.3250737240439967,0.03486506522275041,760,0.3594930548416941,0.0700707890999702,760,0.32671450564735816,0.03391026772740626,760,0.806304568277254,2023-07-18
214094.00490523133,4352411.8414636245,59,34,159,0.025192882291120083,0.0004077516253029395,804,0.03191847350466904,0.0023152186546028606,804,0.0675932945896737,0.005571885021478208,804,0.04288776834212726,0.0023433015848787365,804,0.10479519972160681,0.004599903187436469,804,0.24070487330802046,0.020474252975941826,804,0.31986266938015,0.029321177498320698,804,0.34957756687752645,0.058492256427470905,804,0.3224222363524176,0.028699565107369887,804,0.7814442984212913,2023-07-18
214093.43324018695,4352410.90096545,60,60,160,0.0263166558252622,0.0004003345883923012,511,0.026766159296502338,0.002206097001970688,511,0.05450242372874878,0.004925660221832961,511,0.03799340682953538,0.0025315267619104563,511,0.0943423834241813,0.003667941592246109,459,0.22087231540866561,0.012807930077444463,511,0.30483775876039626,0.0222744586851433,511,0.3193985851310237,0.045234855477498837,511,0.307643464866683,0.02223861397304335,511,0.787385237027201,2023-07-18
214092.80297379053,4352410.131222528,61,17,161,0.02647347563489446,0.00038830458220266413,379,0.025975919336001917,0.0018471203988552687,379,0.05257531520873701,0.003959998065297085,379,0.03687729244181852,0.0015044042951607784,379,0.09253908458508943,0.002701250999355529,304,0.21719825362152664,0.01453211570233769,379,0.3018138150741054,0.02545638809843871,379,0.31294649068787106,0.052074051147429294,379,0.3053680661485818,0.025947212381428022,379,0.7891664648303968,2023-07-18
214092.24845023768,4352409.2167273685,62,71,162,0.026260930957602818,0.00043374015775309775,299,0.027255265609077785,0.0021256292101599007,299,0.052571810208834134,0.004129902396151597,299,0.03802781439943856,0.0014548252752011688,299,0.09235185565370502,0.0023105395732364044,231,0.21629292669902278,0.00992999944581015,299,0.3034710325923652,0.01647426339508025,299,0.31919103003664556,0.03443703411392015,299,0.30636877359753867,0.017863613604318273,299,0.7870895391340827,2023-07-18
214091.75525278327,4352408.208353631,63,23,163,0.02558657826190014,0.0006377400032128387,498,0.03246815233345492,0.0034099415168139485,498,0.07616550185115462,0.011001992944511676,498,0.041952094878537585,0.0025305079177188636,498,0.11068020096744399,0.008861369162370458,498,0.27114482098315135,0.03412375963402088,498,0.3586855968797063,0.04471378715921868,498,0.4232574217769516,0.08810965792251041,498,0.35574515469102974,0.04261519565282156,498,0.8196421467035242,2023-07-18
214091.12650469717,4352407.33758745,64,165,164,0.025974767724263298,0.0005086004561259726,388,0.02905068938265142,0.0024036408877369216,388,0.05683769147420667,0.0049329487738199234,388,0.039556338615024215,0.0016222257205277704,388,0.09534975377524771,0.003336135476210683,369,0.22594504995444387,0.01579879703502867,388,0.309185539324259,0.023401004968150053,388,0.328281166627235,0.046542510189925945,388,0.3113628269470844,0.023441084320560912,388,0.7849249298873302,2023-07-18
214090.58122466743,4352406.419097255,65,125,165,0.025284630911690847,0.0005429823648636585,448,0.03379961422511509,0.003290363280729522,448,0.0766599008015224,0.009183369891280133,448,0.0433277998651777,0.0024466888532766328,448,0.11074178559439522,0.0070186028499354515,448,0.26350007738385883,0.02287595795194388,448,0.3444591930934361,0.02955396285425043,448,0.3954838344029018,0.058115328532125,448,0.34349564143589567,0.028053498857814767,448,0.8025221006847425,2023-07-18
214090.05847157197,4352405.537062212,66,121,166,0.02632356831048538,0.00043285579347789163,397,0.0265989255544821,0.0018706801062653255,397,0.05262322990359827,0.0038905177076058307,397,0.037603498406013854,0.0014686812943796885,397,0.09286700385756506,0.002420344899096473,341,0.22728016274401763,0.00875352589107339,397,0.3209531385292034,0.01699456210109233,397,0.3546892833949937,0.036630928896254196,397,0.32367919614393104,0.018218366231519626,397,0.808288604070781,2023-07-18
214089.4747287242,4352404.656084738,67,160,167,0.02584700444481981,0.0004182425198625508,443,0.02879848221892966,0.002141052362280783,443,0.05749967243547633,0.004365931677794986,443,0.03874996176691679,0.0014824698657896712,443,0.09521332664051275,0.0027909613937016054,435,0.2294517155425543,0.010985604573441525,443,0.32089040510810524,0.01925285814087076,443,0.3515799632190851,0.03938451698748271,443,0.32231219358422686,0.01922204916673476,443,0.8014502128254375,2023-07-18
214088.95724569933,4352403.750964857,68,44,168,0.025753016934706986,0.0005234256724378536,443,0.028880280781007513,0.0028748766559031414,443,0.057212726257186444,0.005350417168333467,443,0.03845331954094949,0.0019075156231640957,443,0.09495674314953031,0.0030921342606211335,420,0.23066496149411858,0.012203409001341876,443,0.32177410599340434,0.020475978454672625,443,0.35419507166602004,0.042033272375746604,443,0.32359871961193215,0.02030378601515175,443,0.804133568851526,2023-07-18
214088.38056779793,4352402.873102493,69,29,169,0.024205047139975382,0.000729502353720681,457,0.03546359189490521,0.0034231737573848678,457,0.07144453854216527,0.0073155497248902366,457,0.04371743233511693,0.0023475182179417695,457,0.10575982980560839,0.00528089759441013,456,0.2512328901228289,0.022928614068664765,457,0.3355811054388334,0.032773591297158775,457,0.37737322584022837,0.06510021955054869,457,0.33518838360742614,0.03212076021767904,457,0.7923609489483727,2023-07-18
214087.81056927325,4352402.006891488,70,159,170,0.025894426963698695,0.0004259381280712802,426,0.028312190597605816,0.002214771014838172,426,0.05910913709183814,0.004929970945617451,426,0.03802581572196853,0.0015563466067647698,426,0.09730477725758271,0.0036500327881862685,425,0.2363393720886517,0.017341940732889215,426,0.3238127086084214,0.02900582313216128,426,0.3570373964981294,0.05833901386595829,426,0.3254914619553257,0.02851216404639711,426,0.8074950309431316,2023-07-18
214087.32444635342,4352401.059950106,71,Argila,171,0.0257534057863297,0.000487185647557918,744,0.02878195239651588,0.0025019797499110747,744,0.05616002441734396,0.005349259772671679,744,0.038692335928640055,0.0021309834972300813,744,0.09470115255574886,0.003714389668770642,714,0.22579086467783938,0.013416035185397444,744,0.31268601776451194,0.02288770411083184,744,0.3359291117678406,0.0444551466657894,744,0.31600677326161375,0.022597958776104477,744,0.7934323506219072,2023-07-18
214086.78119908657,4352400.150753096,72,Jsendra,172,0.026170579821731394,0.0004873718256779999,797,0.026732635019414846,0.0025393230915073217,797,0.055286574991913036,0.005414697472834255,797,0.036741108337938415,0.0021458440995181936,797,0.09537925211588541,0.0038400455276982764,750,0.23577643457888958,0.017892447879297727,797,0.32938736325674406,0.03157038190140779,797,0.3668869190862218,0.06314433287396078,797,0.33212778050746944,0.03133360515543616,797,0.8179457032634241,2023-07-18
214086.18131355656,4352399.348468011,73,32,173,0.02661517254016217,0.0003861075993278108,353,0.025180900400826343,0.0019078259540903995,353,0.0534763444246719,0.004463379273839614,353,0.03562443925030846,0.0013942785475607134,353,0.09381103515625,0.003029966511324243,316,0.22751299720310286,0.011182011311141478,353,0.3136474998409282,0.019759038714282876,353,0.3354336573787181,0.04004564639626952,353,0.31738722155519655,0.020515991076010744,353,0.8079845739847862,2023-07-18
214085.60612603364,4352398.419072883,74,74,174,0.026104654584612166,0.00037174587657315915,427,0.027880510066655536,0.00202549979416499,427,0.05960900442940848,0.005398967959591734,427,0.03812309283004153,0.0014520277570459,427,0.09811415796302453,0.004249707394134759,423,0.2420103265195038,0.01952773391968463,427,0.3288643544395858,0.0289057496055982,427,0.3650131404260282,0.05717405311553734,427,0.331207418330101,0.028081512992396262,427,0.8108674453688912,2023-07-18
214085.06536682387,4352397.510657166,75,Argila,175,0.02636662878171362,0.0005076610893009543,396,0.02686191327644117,0.002407606045015844,396,0.05302280368226947,0.005035598721262481,396,0.03724453184339735,0.0019349968119295696,396,0.09291677224740343,0.003402923756984401,343,0.2250098604144472,0.010567013747102299,396,0.3187566815000592,0.020198284994402273,396,0.34891906892410435,0.040460921658422376,396,0.32147810194227433,0.020901743207229904,396,0.8071049069908522,2023-07-18
214084.4918332576,4352396.654671618,76,89,176,0.026142912003600482,0.0005635866761909604,412,0.027994521613259916,0.0028230600258320844,412,0.05633339372653406,0.005291768950404578,412,0.03837085464625683,0.0020247328515703125,412,0.09497909350773258,0.0032449833150190446,391,0.2251204703618022,0.014123065575764596,412,0.31078605281496513,0.02422316172979693,412,0.33223805844205095,0.04806027531412903,412,0.31341886057437046,0.024406694394143103,412,0.7929307510361256,2023-07-18
214083.97023649057,4352395.717070352,77,63,177,0.024873694303993867,0.0004983960559184666,535,0.034621696828681735,0.002957963865223009,535,0.08228023921217874,0.01069596301973581,535,0.04318912898268655,0.0020725203801342487,535,0.11560026326573881,0.008297411289049485,532,0.27927337361273363,0.03204182582445626,535,0.36236469589661213,0.04137074729872037,535,0.43011993693414136,0.08337447669225548,535,0.3595072238244743,0.04132806974741707,535,0.8175013660512644,2023-07-18
214083.45795570128,4352394.871049664,78,137,178,0.025196452340679968,0.0005536861074153065,334,0.030678577765733184,0.0026110981192421735,334,0.05617210251128602,0.004871901191542313,334,0.03966908540554389,0.0016747106991125233,334,0.09384790647451517,0.003132972906703227,311,0.22836781119158167,0.011403860332999527,334,0.32211554978422063,0.020668387234958924,334,0.35612700228205696,0.04111769394771516,334,0.3247657364713932,0.020739616715232195,334,0.7995478649760964,2023-07-18
214082.81584353853,4352393.936601276,79,50,179,0.025624705659740166,0.00040971743911421556,514,0.03168437453095551,0.0025919112274482583,514,0.0684550689816011,0.006414391943504254,514,0.04157980685104192,0.0017940082626850488,514,0.10344749480369954,0.0046327792936423145,514,0.24795861745158987,0.016352286951109362,514,0.3360431537553958,0.027461054882240002,514,0.3850668228090041,0.053593427622464274,514,0.33530434931298636,0.02806665717099845,514,0.8050855018628748,2023-07-18
214082.2411850641,4352393.06254441,80,122,180,0.025951148819749373,0.00040520410298444887,411,0.029673147085519314,0.002346099712869871,411,0.057986851156192974,0.005170094769721213,411,0.03944592348270463,0.0014099043309615039,411,0.09550148686276207,0.003047301865580864,395,0.22734674978140207,0.017336349062379675,411,0.3145640575102646,0.028063417707217736,411,0.34303799742909824,0.05604269246519267,411,0.31526228633240194,0.029201225438272867,411,0.7937381347238359,2023-07-18
214081.75086035466,4352392.112438828,81,56,181,0.02620820473816435,0.0004572799659018981,472,0.02881300449371338,0.0026658535763908137,472,0.05851389189897958,0.005621668414304718,472,0.03881903826180151,0.0015724653213822068,472,0.09635135406426773,0.0035773474434979444,453,0.23530266648631984,0.01577650222029347,472,0.327469098365913,0.027834285190319597,472,0.36639410762463587,0.056145505368900936,472,0.3284814155707925,0.029210370247788636,472,0.80840188105506,2023-07-18
214081.11995248718,4352391.241194808,82,Argila,182,0.02587732901939979,0.0006666950541426098,468,0.030092510402712047,0.0031260651978895116,468,0.05823704320141393,0.0066846910625939756,468,0.03983033009064503,0.0018275694968849126,468,0.09645593082203585,0.0036297905588400445,425,0.22526768741444644,0.024478707935383124,468,0.30849834996410924,0.03507872326259626,468,0.32887496296157187,0.06975637690638944,468,0.30965684417985445,0.0358424420963009,468,0.783944896690137,2023-07-18
214080.60346158527,4352390.315447323,83,163,183,0.026269787647685068,0.0004911828993509576,427,0.029744288960441213,0.002427525409478001,427,0.06517601459869456,0.006877911105404722,427,0.039376185146930344,0.0015788490032552472,427,0.10218872504211715,0.004955071289174707,422,0.2537380102367535,0.024280910997862164,427,0.34336735102276056,0.03449309612372234,427,0.3952236488217213,0.06964110536674525,427,0.3414499608917594,0.03571561157690091,427,0.8187933723427486,2023-07-18
214080.06138432305,4352389.422248948,84,30,184,0.026385094418884137,0.0005544448044447889,439,0.025947344873380553,0.0021223654887019996,439,0.051312883242387704,0.003988624136165252,439,0.036888231177536396,0.0014371619103829276,439,0.09209522124259703,0.0021463463162424397,310,0.21919930008386426,0.0143027468461031,439,0.3070908461724979,0.023885046489786645,439,0.32588463437855925,0.04930687152983615,439,0.3111349118869234,0.024998405606524606,439,0.7966318064004576,2023-07-18
214079.5446533259,4352388.530939882,85,25,185,0.02597660891456749,0.00042012208043263103,526,0.02883258971877878,0.0025721155704185356,526,0.059191975756743107,0.005858639567073207,526,0.038479714339223654,0.001585092908238968,526,0.09682770079350567,0.004043638275367396,502,0.2349816093879961,0.021713119926515572,526,0.3239390442126604,0.03335952848797778,526,0.3571517422172053,0.06712610808971241,526,0.32586321812618824,0.03468263183659778,526,0.8054769725635541,2023-07-18
214079.03749013005,4352387.611289486,86,126,186,0.026155129102094204,0.0005858940685199778,551,0.02738464895480341,0.0030716237699944774,551,0.05376750371417203,0.006676063244441952,551,0.03876672942062904,0.0035309585584270406,551,0.0946584346490505,0.005267336782427419,462,0.21193775377775492,0.0110829454936585,551,0.2934389200920202,0.018720407624545316,551,0.29887747375155965,0.03770679256631229,551,0.2980708348989054,0.018677075684578152,551,0.7703693470439407,2023-07-18
214078.4013108645,4352386.750802804,87,Jsendra,187,0.02638923922064584,0.00042150909306283666,537,0.02696711435442308,0.002276762303198538,537,0.05728882873080518,0.005440246350919472,537,0.037183978260118426,0.0019543385614326577,537,0.0960807204246521,0.0037615551880127267,512,0.23000612738412185,0.01916597959679294,537,0.3203838213418005,0.03324685181742277,537,0.34949651110771646,0.06767129787692029,537,0.3233918770731494,0.033277015561122475,537,0.8076759532351441,2023-07-18
214077.80516967078,4352385.901369188,88,Jsendra,188,0.0258102832637168,0.0008573260488517704,413,0.029277408960079167,0.004499316099312663,413,0.05789943815143576,0.010106410162374988,413,0.04059734760127402,0.005651926232642468,413,0.0975966948629077,0.008234655609593773,366,0.215305356078806,0.013024815520951565,413,0.29611908032876816,0.02415256783555405,413,0.3035024684508834,0.04809767704115814,413,0.3009970159276634,0.024096596108684944,413,0.764037376903913,2023-07-18
214077.22688923916,4352384.923266348,89,Argila,189,0.025153175415284182,0.0005259262962049735,498,0.03306527501607995,0.0026994671187217474,498,0.07113707209207926,0.007283241915482202,498,0.041969395066839624,0.002079214799029582,498,0.10529670562131338,0.0054017401178378735,498,0.25312432898096293,0.02410484955913419,498,0.3410086267923256,0.03606921981677901,498,0.38749881729064695,0.07242420101987908,498,0.34277803352080194,0.035336054151667455,498,0.8045517975057741,2023-07-18
214076.7594035253,4352384.046488982,90,108,190,0.026419234844986893,0.0004040161537432654,377,0.02524502397532172,0.0020156393681099965,377,0.05053970984501927,0.004212048638669648,377,0.035264554011094476,0.0016548830257429794,377,0.09160385783920941,0.0020524497497701696,234,0.2195125751849511,0.014656595437793934,377,0.313678974181967,0.026463079927453326,377,0.3369148315105894,0.05351900157622134,377,0.31887461209486906,0.02570165225951944,377,0.8104970055680857,2023-07-18
214076.2904064179,4352383.215888927,91,104,191,0.02377536002169834,0.0008212991004898899,445,0.038658296392205055,0.005500434103102377,445,0.08041099805510446,0.010709253367989594,445,0.04648387780350246,0.006266231704871191,445,0.1115058641755179,0.007429014082854831,445,0.2594279085652212,0.01742440495408901,445,0.342127287789677,0.02664784179301014,445,0.39095318397779144,0.052726998175642394,445,0.34501260478844803,0.025458932352413123,445,0.7874716988349604,2023-07-18
214075.6820613604,4352382.211390524,92,13,192,0.025735450157752405,0.0003172587174150309,650,0.03139945103571965,0.001895900393793591,650,0.07349788959209735,0.00604570190584538,650,0.040867315439077526,0.0012827612772866128,650,0.10762763390174279,0.004810977061868967,650,0.2691600623497596,0.023027134223657642,650,0.3626590670072115,0.03410995958886759,650,0.4329735389122596,0.06795222806966741,650,0.36443765493539665,0.03380455292015486,650,0.8275061550147562,2023-07-18
214075.06967286093,4352381.3105723355,93,Argila,193,0.026219313926542337,0.0006534110331340321,494,0.02688781452565058,0.0026101425188427003,494,0.05363074391477021,0.00567981327914038,494,0.03752204956796005,0.0023683660504443538,494,0.09308944895297666,0.003359467606194094,395,0.22341335157633793,0.01041770157750848,494,0.3165848148979156,0.021189892662213525,494,0.34556162598644674,0.04327780108967123,494,0.3224327921384742,0.02219632297480918,494,0.8041052022712408,2023-07-18
214074.4808328518,4352380.428899185,94,7,194,0.025405685896378743,0.0010196266544663017,453,0.029001595958179197,0.0038337031924231507,453,0.0551642318961373,0.008500094666102225,453,0.039376787265668116,0.004222004357090423,453,0.0943863278343564,0.0060555503429357855,336,0.21870584045814362,0.011881779795619794,453,0.31291693883226407,0.02750491732836017,453,0.33947929062327536,0.05529253289832827,453,0.3198675698791908,0.02844697321325462,453,0.7921279896836662,2023-07-18
214073.99956920755,4352379.551764359,95,164,195,0.026565912459846214,0.0006373411094852126,349,0.026143043977141723,0.002571170382498315,349,0.05165801827067291,0.0051839576995752435,349,0.03713969856415232,0.0019639480351798058,349,0.09211481144997925,0.0030388241607535844,226,0.2209146931383193,0.008075084775801974,349,0.3151301955083721,0.013581522048129844,349,0.3431441080262804,0.027038288240948328,349,0.32275438718604493,0.014394988213755388,349,0.8046737835242511,2023-07-18
214073.38905364895,4352378.672803071,96,123,196,0.026170694144668095,0.0002807308021356179,314,0.027593196577327266,0.002137478813105729,314,0.05563058063482783,0.00465188959030409,314,0.038229183026939444,0.0015165194579550613,314,0.09366047139070471,0.00272162470339415,294,0.22812939297621418,0.009097192711496954,314,0.3226073198257738,0.018492706496048908,314,0.3570301031610768,0.040573223860632994,314,0.3341059593638037,0.01932180774508188,314,0.806561493364866,2023-07-18
214072.91214713486,4352377.745995586,97,100,197,0.024869858877999442,0.00017657691619642343,350,0.0344786616734096,0.0020149064421917753,350,0.08296840667724609,0.007168031981306452,350,0.04431140627179827,0.0013824483170276922,350,0.11711659022739955,0.005371068358235244,350,0.2861537388392857,0.02001107160056727,350,0.3756765311104911,0.027206113280876056,350,0.4552620588030134,0.056322174527782994,350,0.387747802734375,0.02647280505921553,350,0.8226030429171711,2023-07-18
214072.3065822357,4352376.80751556,98,27,198,0.025522711633265704,0.00037123690115746944,348,0.03137700859157518,0.002702582530097099,348,0.08047486995828562,0.00819558950270723,348,0.04161380077230519,0.0020453654322554727,348,0.11512032870588632,0.006442151462381964,348,0.27864407944953307,0.020659094990634747,348,0.3621473641231142,0.027436477732891554,348,0.4296912708501706,0.05687842609165978,348,0.3741435346932247,0.027670977880075363,348,0.823410341717525,2023-07-18
214071.72923465612,4352376.050200399,99,6,199,0.026452517819094967,0.00038790756880318386,385,0.02718143215427151,0.003615397141560367,385,0.05604356047394988,0.009697729491704693,385,0.03751520924753957,0.00357612732888395,385,0.09531343728303909,0.006217646846678436,256,0.22530672147676542,0.009459215121476674,385,0.3172119933289367,0.023274172497472906,385,0.34778545429180197,0.0454253423199558,385,0.3303275764762581,0.023547062645927153,385,0.8052678710546313,2023-07-18
