Parcela,Codigo,Codi,Bloque,Varietat,Dosi N,date,Fecha,B01,stdv_B1,B02,stdv_B2,B03,stdv_B3,B04,stdv_B4,B05,stdv_B5,B06,stdv_B6,B07,stdv_B7,B08,stdv_B8,B09,stdv_B9,NDVI,stdv_NDVI
1177,99,99,2,Liso,100,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,057","0,003","0,046","0,001","0,077","0,002","0,178","0,013","0,231","0,016","0,248","0,017","0,223","0,011","0,689","0,019"
1164,51,51,2,Litchikiang,100,20230719,19/7/2023,"0,024","0,000","0,034","0,002","0,063","0,004","0,048","0,002","0,082","0,003","0,207","0,014","0,268","0,015","0,293","0,019","0,256","0,012","0,716","0,018"
1141,86,86,2,Lluent,100,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,056","0,003","0,048","0,001","0,077","0,002","0,167","0,013","0,221","0,017","0,225","0,016","0,215","0,013","0,646","0,023"
1109,53,53,2,Loto,100,20230719,19/7/2023,"0,024","0,000","0,034","0,001","0,059","0,003","0,053","0,001","0,079","0,002","0,218","0,017","0,296","0,023","0,295","0,021","0,277","0,016","0,696","0,019"
180,122,122,1,M-101,100,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,002","0,049","0,001","0,075","0,002","0,162","0,013","0,225","0,023","0,213","0,015","0,214","0,015","0,625","0,023"
196,123,123,1,M-103,100,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,056","0,002","0,050","0,001","0,077","0,002","0,187","0,016","0,255","0,026","0,249","0,021","0,241","0,017","0,664","0,024"
114,54,54,1,M-201,100,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,052","0,003","0,044","0,001","0,074","0,002","0,169","0,010","0,224","0,014","0,239","0,013","0,219","0,010","0,689","0,016"
102,55,55,1,M-202,100,20230719,19/7/2023,"0,024","0,000","0,028","0,002","0,052","0,004","0,042","0,003","0,074","0,004","0,145","0,021","0,186","0,023","0,182","0,024","0,184","0,017","0,627","0,046"
152,124,124,1,M-203,100,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,054","0,003","0,046","0,001","0,075","0,002","0,180","0,012","0,238","0,014","0,250","0,016","0,233","0,011","0,690","0,018"
165,125,125,1,M-205,100,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,002","0,047","0,001","0,074","0,002","0,162","0,013","0,218","0,015","0,225","0,016","0,215","0,012","0,657","0,021"
186,126,126,1,M-206,100,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,055","0,002","0,050","0,001","0,075","0,002","0,166","0,014","0,230","0,023","0,220","0,022","0,217","0,016","0,630","0,030"
1168,127,127,2,M-208,100,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,054","0,002","0,046","0,001","0,074","0,002","0,171","0,012","0,232","0,016","0,248","0,016","0,225","0,012","0,688","0,018"
1134,150,150,2,Mangetsumochi,100,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,059","0,003","0,048","0,001","0,078","0,003","0,191","0,016","0,251","0,020","0,263","0,022","0,242","0,017","0,691","0,023"
148,112,112,1,Maratelli,100,20230719,19/7/2023,"0,024","0,000","0,033","0,002","0,059","0,004","0,048","0,001","0,079","0,003","0,189","0,013","0,242","0,016","0,256","0,017","0,236","0,012","0,686","0,019"
1132,94,94,2,Mareny,100,20230719,19/7/2023,"0,024","0,000","0,035","0,001","0,063","0,004","0,050","0,001","0,082","0,003","0,206","0,015","0,262","0,020","0,274","0,020","0,251","0,016","0,691","0,021"
181,56,56,1,Marisma,100,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,056","0,002","0,049","0,001","0,076","0,002","0,172","0,016","0,234","0,024","0,223","0,021","0,222","0,018","0,639","0,028"
1106,57,57,2,Marjal,100,20230719,19/7/2023,"0,024","0,000","0,035","0,001","0,059","0,002","0,054","0,001","0,080","0,002","0,214","0,019","0,288","0,029","0,289","0,025","0,272","0,020","0,686","0,024"
1102,138,138,2,Mars,100,20230719,19/7/2023,"0,025","0,000","0,036","0,001","0,059","0,003","0,056","0,001","0,080","0,003","0,166","0,027","0,218","0,038","0,203","0,036","0,212","0,028","0,566","0,060"
1175,145,145,2,Matusaka,100,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,055","0,003","0,044","0,001","0,076","0,002","0,176","0,010","0,232","0,014","0,247","0,014","0,225","0,010","0,695","0,016"
178,137,137,1,Maybelle,100,20230719,19/7/2023,"0,024","0,000","0,033","0,002","0,059","0,004","0,049","0,001","0,079","0,003","0,179","0,015","0,230","0,017","0,227","0,017","0,220","0,013","0,643","0,023"
1111,117,117,2,Millin,100,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,055","0,002","0,051","0,001","0,075","0,001","0,177","0,015","0,254","0,030","0,241","0,022","0,238","0,019","0,652","0,026"
1169,168,168,2,Moleta,100,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,053","0,002","0,045","0,001","0,074","0,002","0,165","0,011","0,222","0,015","0,233","0,015","0,215","0,011","0,675","0,019"
191,104,104,1,Montsianell,100,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,056","0,002","0,050","0,001","0,077","0,002","0,191","0,014","0,265","0,023","0,256","0,021","0,249","0,016","0,671","0,023"
1133,58,58,2,Morobereka,100,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,057","0,003","0,049","0,001","0,077","0,003","0,176","0,015","0,236","0,019","0,242","0,020","0,229","0,015","0,661","0,024"
146,158,158,1,Nam Yang,100,20230719,19/7/2023,"0,024","0,000","0,033","0,002","0,058","0,004","0,048","0,001","0,078","0,003","0,188","0,016","0,242","0,018","0,258","0,021","0,236","0,014","0,687","0,023"
1195,59,59,2,Nano,100,20230719,19/7/2023,"0,024","0,000","0,029","0,002","0,049","0,004","0,043","0,002","0,071","0,003","0,145","0,020","0,198","0,023","0,203","0,029","0,195","0,019","0,653","0,043"
1158,132,132,2,Newbonnet,100,20230719,19/7/2023,"0,024","0,000","0,034","0,001","0,059","0,004","0,049","0,001","0,079","0,003","0,184","0,013","0,235","0,017","0,249","0,019","0,228","0,014","0,674","0,023"
160,60,60,1,Nipponbare,100,20230719,19/7/2023,"0,024","0,000","0,033","0,002","0,060","0,004","0,048","0,001","0,079","0,003","0,185","0,017","0,242","0,023","0,248","0,023","0,234","0,018","0,674","0,026"
1156,95,95,2,Niva,100,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,056","0,003","0,047","0,001","0,077","0,002","0,180","0,011","0,235","0,013","0,249","0,013","0,229","0,009","0,682","0,016"
115,61,61,1,Norin 8,100,20230719,19/7/2023,"0,024","0,000","0,032","0,002","0,060","0,005","0,046","0,002","0,080","0,004","0,206","0,022","0,268","0,026","0,289","0,031","0,254","0,022","0,727","0,027"
1146,139,139,2,Northrose,100,20230719,19/7/2023,"0,024","0,000","0,034","0,002","0,063","0,005","0,049","0,002","0,083","0,004","0,213","0,020","0,267","0,022","0,285","0,025","0,256","0,018","0,705","0,024"
149,140,140,1,Nova 66,100,20230719,19/7/2023,"0,024","0,000","0,034","0,002","0,059","0,005","0,048","0,002","0,080","0,004","0,195","0,015","0,252","0,017","0,267","0,018","0,245","0,013","0,694","0,020"
103,62,62,1,Nuevo Maratelli,100,20230719,19/7/2023,"0,024","0,000","0,029","0,001","0,053","0,003","0,042","0,001","0,074","0,003","0,157","0,015","0,198","0,016","0,201","0,018","0,197","0,011","0,655","0,027"
1185,88,88,2,Olesa,100,20230719,19/7/2023,"0,024","0,000","0,028","0,002","0,051","0,003","0,042","0,003","0,073","0,003","0,166","0,013","0,220","0,015","0,235","0,019","0,216","0,013","0,694","0,027"
177,63,63,1,Opale,100,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,058","0,003","0,049","0,001","0,078","0,002","0,186","0,015","0,242","0,019","0,240","0,018","0,231","0,014","0,662","0,022"
110,64,64,1,Pavlosky,100,20230719,19/7/2023,"0,024","0,000","0,031","0,002","0,054","0,003","0,046","0,002","0,075","0,003","0,165","0,016","0,217","0,020","0,226","0,024","0,212","0,016","0,664","0,031"
155,65,65,1,Pegonil,100,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,055","0,003","0,047","0,001","0,076","0,002","0,169","0,012","0,224","0,015","0,231","0,015","0,221","0,012","0,660","0,020"
140,110,110,1,Poseidone,100,20230719,19/7/2023,"0,024","0,000","0,034","0,002","0,061","0,005","0,048","0,002","0,080","0,004","0,193","0,017","0,249","0,022","0,269","0,025","0,241","0,017","0,697","0,026"
141,151,151,1,Precoz-6,100,20230719,19/7/2023,"0,024","0,000","0,033","0,002","0,058","0,004","0,048","0,002","0,078","0,003","0,179","0,017","0,235","0,021","0,249","0,025","0,228","0,017","0,674","0,029"
1180,66,66,2,PUITA,100,20230719,19/7/2023,"0,024","0,000","0,031","0,002","0,058","0,003","0,044","0,002","0,078","0,003","0,193","0,016","0,254","0,021","0,275","0,024","0,244","0,017","0,722","0,023"
1149,67,67,2,Puntal,100,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,056","0,003","0,048","0,001","0,076","0,002","0,170","0,014","0,225","0,017","0,233","0,020","0,219","0,014","0,659","0,026"
168,44,44,1,Regina,100,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,055","0,002","0,047","0,001","0,075","0,002","0,170","0,011","0,225","0,014","0,233","0,015","0,222","0,011","0,663","0,019"
118,68,68,1,Ricastello,100,20230719,19/7/2023,"0,024","0,000","0,029","0,001","0,051","0,003","0,042","0,001","0,072","0,002","0,168","0,014","0,225","0,019","0,241","0,020","0,220","0,014","0,701","0,022"
1135,69,69,2,Rivera,100,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,054","0,003","0,047","0,001","0,075","0,002","0,172","0,014","0,230","0,019","0,237","0,020","0,225","0,015","0,670","0,024"
116,70,70,1,Romolo,100,20230719,19/7/2023,"0,024","0,000","0,032","0,002","0,057","0,004","0,045","0,001","0,078","0,003","0,186","0,017","0,237","0,019","0,258","0,023","0,230","0,016","0,700","0,024"
105,131,131,1,S-101,100,20230719,19/7/2023,"0,024","0,000","0,027","0,001","0,048","0,002","0,040","0,001","0,070","0,002","0,162","0,011","0,221","0,013","0,232","0,014","0,216","0,010","0,704","0,017"
162,71,71,1,Sarcet,100,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,002","0,047","0,001","0,075","0,002","0,164","0,011","0,216","0,013","0,221","0,013","0,213","0,010","0,649","0,018"
1154,72,72,2,Savio,100,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,056","0,003","0,047","0,001","0,077","0,002","0,182","0,016","0,238","0,022","0,252","0,022","0,232","0,017","0,685","0,024"
1113,73,73,2,Senia,100,20230719,19/7/2023,"0,024","0,000","0,034","0,001","0,058","0,003","0,053","0,001","0,078","0,002","0,198","0,018","0,275","0,024","0,269","0,020","0,257","0,017","0,672","0,021"
174,74,74,1,Sequial,100,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,058","0,003","0,049","0,001","0,078","0,003","0,189","0,016","0,245","0,017","0,252","0,019","0,238","0,015","0,677","0,022"
1137,152,152,2,Sigikari,100,20230719,19/7/2023,"0,024","0,000","0,034","0,001","0,062","0,004","0,049","0,001","0,081","0,002","0,196","0,014","0,251","0,015","0,264","0,018","0,243","0,013","0,688","0,019"
150,75,75,2,SIS R215,100,20230719,19/7/2023,"0,024","0,000","0,032","0,002","0,054","0,003","0,047","0,002","0,075","0,003","0,166","0,013","0,221","0,014","0,229","0,015","0,218","0,011","0,661","0,021"
1140,76,76,2,Sivert,100,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,056","0,003","0,047","0,001","0,077","0,003","0,180","0,015","0,237","0,017","0,248","0,018","0,231","0,013","0,682","0,020"
197,100,100,1,Sollana,100,20230719,19/7/2023,"0,025","0,001","0,036","0,002","0,064","0,004","0,054","0,002","0,084","0,004","0,240","0,029","0,313","0,038","0,312","0,035","0,291","0,027","0,706","0,029"
1119,22,22,2,SOTO,100,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,002","0,050","0,001","0,076","0,002","0,174","0,018","0,237","0,023","0,232","0,024","0,227","0,019","0,647","0,030"
1172,103,103,2,Susi,100,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,054","0,003","0,045","0,001","0,076","0,002","0,165","0,013","0,217","0,015","0,228","0,017","0,211","0,012","0,668","0,023"
1174,77,77,2,Tainung 67,100,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,057","0,003","0,045","0,001","0,077","0,002","0,179","0,011","0,233","0,015","0,248","0,016","0,225","0,012","0,691","0,017"
1151,135,135,2,Tebonnet,100,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,055","0,002","0,047","0,001","0,076","0,002","0,172","0,012","0,222","0,016","0,232","0,016","0,218","0,012","0,663","0,020"
111,85,85,1,Tebre,100,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,053","0,003","0,044","0,001","0,074","0,002","0,177","0,012","0,231","0,015","0,249","0,016","0,226","0,011","0,700","0,017"
176,89,89,1,Teti,100,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,052","0,003","0,048","0,001","0,073","0,002","0,145","0,013","0,200","0,019","0,193","0,018","0,196","0,015","0,604","0,030"
1105,78,78,2,Ullal,100,20230719,19/7/2023,"0,024","0,000","0,035","0,001","0,058","0,002","0,055","0,001","0,079","0,002","0,193","0,022","0,257","0,029","0,256","0,028","0,248","0,021","0,648","0,032"
1181,79,79,2,Urano,100,20230719,19/7/2023,"0,024","0,000","0,029","0,001","0,052","0,002","0,042","0,001","0,074","0,002","0,172","0,012","0,231","0,015","0,247","0,015","0,224","0,011","0,709","0,017"
117,80,80,1,Venere,100,20230719,19/7/2023,"0,024","0,000","0,029","0,001","0,051","0,003","0,043","0,001","0,072","0,002","0,157","0,014","0,210","0,017","0,219","0,020","0,207","0,013","0,672","0,026"
1128,146,146,2,YR 7101,100,20230719,19/7/2023,"0,024","0,000","0,034","0,001","0,059","0,003","0,051","0,001","0,078","0,002","0,184","0,014","0,248","0,019","0,250","0,017","0,238","0,014","0,663","0,019"
1129,81,81,2,Zhonghua 15,100,20230719,19/7/2023,"0,024","0,000","0,034","0,001","0,062","0,003","0,050","0,001","0,080","0,003","0,193","0,014","0,249","0,016","0,255","0,017","0,238","0,013","0,672","0,020"
194,7,7,1,-,200,20230719,19/7/2023,"0,026","0,001","0,039","0,002","0,071","0,005","0,057","0,002","0,090","0,004","0,291","0,033","0,385","0,038","0,386","0,043","0,351","0,030","0,744","0,026"
1138,142,142,2,A-301,200,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,055","0,003","0,048","0,001","0,076","0,002","0,175","0,012","0,239","0,014","0,239","0,015","0,233","0,011","0,667","0,018"
1165,144,144,2,Adret,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,051","0,002","0,045","0,001","0,072","0,002","0,155","0,015","0,212","0,016","0,213","0,019","0,209","0,012","0,650","0,027"
1139,1,1,2,Adriano,200,20230719,19/7/2023,"0,024","0,000","0,034","0,002","0,061","0,004","0,048","0,001","0,081","0,003","0,207","0,018","0,269","0,017","0,275","0,021","0,260","0,014","0,701","0,021"
1116,3,3,2,Akihikari,200,20230719,19/7/2023,"0,025","0,000","0,033","0,001","0,057","0,004","0,049","0,002","0,077","0,003","0,193","0,022","0,265","0,027","0,257","0,027","0,249","0,018","0,678","0,030"
1171,90,90,2,Albada,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,057","0,003","0,046","0,001","0,077","0,002","0,185","0,021","0,250","0,018","0,254","0,030","0,239","0,017","0,692","0,031"
130,4,4,1,Albufera,200,20230719,19/7/2023,"0,024","0,000","0,031","0,002","0,054","0,004","0,044","0,002","0,075","0,003","0,163","0,035","0,238","0,028","0,228","0,052","0,225","0,032","0,677","0,062"
166,121,121,1,Amaroo,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,003","0,047","0,001","0,075","0,003","0,177","0,017","0,253","0,024","0,250","0,028","0,244","0,020","0,685","0,031"
1148,114,114,2,Antares,200,20230719,19/7/2023,"0,025","0,000","0,034","0,001","0,058","0,003","0,048","0,001","0,078","0,002","0,192","0,017","0,257","0,018","0,263","0,025","0,248","0,016","0,689","0,025"
124,5,5,1,Apolo,200,20230719,19/7/2023,"0,026","0,000","0,037","0,003","0,060","0,005","0,055","0,005","0,081","0,005","0,134","0,024","0,172","0,022","0,155","0,031","0,166","0,021","0,478","0,085"
151,2,2,1,Argami,200,20230719,19/7/2023,"0,024","0,000","0,033","0,002","0,060","0,005","0,047","0,002","0,080","0,004","0,193","0,032","0,256","0,026","0,254","0,040","0,246","0,027","0,688","0,042"
101,169,10000,1,Argila,200,20230719,19/7/2023,"0,024","0,000","0,026","0,002","0,047","0,003","0,039","0,002","0,069","0,003","0,127","0,027","0,178","0,026","0,163","0,033","0,174","0,022","0,617","0,065"
107,169,10000,1,Argila,200,20230719,19/7/2023,"0,024","0,000","0,028","0,001","0,049","0,003","0,040","0,001","0,070","0,002","0,159","0,018","0,222","0,021","0,223","0,027","0,217","0,018","0,696","0,032"
113,169,10000,1,Argila,200,20230719,19/7/2023,"0,024","0,000","0,028","0,001","0,050","0,002","0,040","0,001","0,071","0,002","0,164","0,025","0,231","0,020","0,229","0,035","0,223","0,020","0,700","0,040"
123,169,10000,1,Argila,200,20230719,19/7/2023,"0,024","0,000","0,030","0,002","0,052","0,003","0,044","0,002","0,074","0,003","0,168","0,022","0,232","0,024","0,234","0,035","0,225","0,022","0,686","0,041"
1176,169,10000,2,Argila,200,20230719,19/7/2023,"0,025","0,000","0,034","0,003","0,057","0,006","0,050","0,005","0,078","0,006","0,144","0,027","0,192","0,033","0,180","0,043","0,185","0,029","0,562","0,089"
135,169,10000,1,Argila,200,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,052","0,003","0,044","0,001","0,073","0,002","0,154","0,026","0,229","0,026","0,217","0,040","0,215","0,026","0,660","0,053"
139,169,10000,1,Argila,200,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,052","0,003","0,045","0,001","0,073","0,002","0,157","0,031","0,230","0,027","0,222","0,046","0,217","0,031","0,662","0,059"
1161,169,10000,2,Argila,200,20230719,19/7/2023,"0,025","0,000","0,034","0,002","0,057","0,004","0,050","0,003","0,078","0,004","0,154","0,029","0,202","0,034","0,197","0,044","0,198","0,029","0,593","0,075"
1155,169,10000,2,Argila,200,20230719,19/7/2023,"0,025","0,000","0,035","0,002","0,057","0,004","0,051","0,003","0,078","0,004","0,146","0,026","0,194","0,031","0,180","0,039","0,187","0,027","0,556","0,077"
1143,169,10000,2,Argila,200,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,053","0,003","0,046","0,001","0,074","0,002","0,169","0,015","0,232","0,021","0,233","0,022","0,228","0,016","0,670","0,026"
171,169,10000,1,Argila,200,20230719,19/7/2023,"0,025","0,000","0,033","0,002","0,055","0,004","0,048","0,002","0,076","0,003","0,166","0,020","0,216","0,026","0,210","0,027","0,213","0,020","0,626","0,040"
175,169,10000,1,Argila,200,20230719,19/7/2023,"0,024","0,001","0,032","0,002","0,056","0,004","0,049","0,002","0,075","0,003","0,179","0,017","0,251","0,023","0,243","0,025","0,241","0,018","0,665","0,030"
1123,169,10000,2,Argila,200,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,056","0,004","0,049","0,002","0,076","0,003","0,163","0,027","0,230","0,033","0,208","0,036","0,217","0,029","0,616","0,055"
182,169,10000,1,Argila,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,053","0,003","0,049","0,001","0,074","0,003","0,169","0,024","0,231","0,032","0,219","0,033","0,227","0,027","0,635","0,045"
1115,169,10000,2,Argila,200,20230719,19/7/2023,"0,025","0,000","0,033","0,002","0,056","0,004","0,050","0,002","0,076","0,004","0,165","0,035","0,224","0,046","0,211","0,051","0,214","0,037","0,619","0,076"
189,169,10000,1,Argila,200,20230719,19/7/2023,"0,025","0,000","0,035","0,002","0,057","0,004","0,055","0,004","0,077","0,004","0,162","0,036","0,212","0,052","0,204","0,047","0,213","0,038","0,577","0,080"
193,169,10000,1,Argila,200,20230719,19/7/2023,"0,026","0,002","0,038","0,005","0,061","0,007","0,059","0,009","0,081","0,005","0,155","0,038","0,217","0,048","0,194","0,049","0,203","0,040","0,531","0,105"
199,6,6,1,Arpa,200,20230719,19/7/2023,"0,024","0,000","0,034","0,001","0,056","0,003","0,052","0,001","0,076","0,002","0,179","0,035","0,268","0,030","0,246","0,041","0,248","0,034","0,650","0,049"
109,8,8,1,Arsenal,200,20230719,19/7/2023,"0,024","0,000","0,029","0,001","0,051","0,003","0,042","0,001","0,072","0,003","0,164","0,018","0,219","0,017","0,220","0,023","0,213","0,014","0,680","0,030"
122,9,9,1,Bahia,200,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,054","0,003","0,044","0,002","0,075","0,003","0,170","0,018","0,232","0,020","0,233","0,024","0,226","0,016","0,683","0,030"
1159,10,10,2,Baixet,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,056","0,003","0,046","0,001","0,077","0,002","0,195","0,016","0,265","0,015","0,276","0,020","0,256","0,013","0,714","0,018"
131,96,96,1,Balilla,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,052","0,003","0,044","0,001","0,073","0,002","0,156","0,028","0,229","0,023","0,220","0,046","0,220","0,027","0,668","0,058"
1194,11,11,2,Bendret,200,20230719,19/7/2023,"0,024","0,000","0,029","0,001","0,050","0,003","0,041","0,001","0,071","0,002","0,167","0,015","0,230","0,015","0,237","0,021","0,224","0,013","0,703","0,023"
158,12,12,1,Benisants,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,055","0,003","0,047","0,001","0,076","0,003","0,177","0,022","0,239","0,020","0,240","0,029","0,234","0,018","0,673","0,034"
153,82,82,1,Benlloch,200,20230719,19/7/2023,"0,024","0,000","0,032","0,002","0,054","0,004","0,047","0,002","0,075","0,003","0,162","0,018","0,219","0,019","0,213","0,022","0,215","0,016","0,638","0,033"
1136,91,91,2,Betis,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,003","0,047","0,001","0,075","0,002","0,171","0,011","0,231","0,016","0,226","0,014","0,226","0,011","0,659","0,018"
143,133,133,1,Bluebonnet,200,20230719,19/7/2023,"0,025","0,000","0,034","0,002","0,060","0,004","0,049","0,001","0,080","0,003","0,185","0,018","0,234","0,019","0,236","0,024","0,227","0,015","0,658","0,031"
192,13,13,1,Bomba,200,20230719,19/7/2023,"0,026","0,000","0,037","0,002","0,071","0,006","0,056","0,002","0,091","0,005","0,281","0,028","0,360","0,032","0,352","0,031","0,335","0,024","0,726","0,023"
1124,98,98,2,BombÃ³n,200,20230719,19/7/2023,"0,026","0,000","0,038","0,002","0,072","0,006","0,055","0,002","0,090","0,004","0,249","0,026","0,324","0,027","0,314","0,027","0,302","0,022","0,703","0,024"
1170,134,134,2,Calbelle,200,20230719,19/7/2023,"0,025","0,000","0,035","0,002","0,058","0,003","0,049","0,001","0,078","0,003","0,183","0,016","0,247","0,015","0,252","0,023","0,238","0,014","0,674","0,026"
142,130,130,1,Calmati-202,200,20230719,19/7/2023,"0,025","0,000","0,038","0,002","0,068","0,004","0,053","0,004","0,087","0,004","0,203","0,028","0,251","0,033","0,256","0,041","0,238","0,028","0,658","0,049"
129,14,14,1,Calmochi,200,20230719,19/7/2023,"0,024","0,000","0,032","0,002","0,055","0,004","0,046","0,002","0,075","0,003","0,160","0,023","0,226","0,021","0,218","0,034","0,217","0,020","0,655","0,047"
1199,15,15,2,Campino,200,20230719,19/7/2023,"0,025","0,000","0,033","0,002","0,062","0,005","0,050","0,003","0,083","0,004","0,198","0,018","0,242","0,017","0,256","0,021","0,238","0,014","0,676","0,029"
104,147,147,1,Capataz,200,20230719,19/7/2023,"0,024","0,000","0,030","0,002","0,056","0,005","0,044","0,002","0,076","0,004","0,185","0,021","0,236","0,024","0,247","0,028","0,232","0,018","0,701","0,031"
154,16,16,1,Carmen,200,20230719,19/7/2023,"0,024","0,000","0,033","0,002","0,056","0,004","0,047","0,002","0,076","0,003","0,179","0,015","0,236","0,017","0,241","0,017","0,232","0,013","0,672","0,022"
1166,105,105,2,Carnarolli,200,20230719,19/7/2023,"0,025","0,000","0,037","0,003","0,067","0,007","0,052","0,003","0,087","0,006","0,217","0,024","0,274","0,022","0,290","0,027","0,262","0,018","0,696","0,028"
161,17,17,1,Carnice precoce,200,20230719,19/7/2023,"0,025","0,001","0,038","0,003","0,068","0,006","0,052","0,002","0,086","0,005","0,218","0,021","0,283","0,022","0,287","0,026","0,270","0,018","0,692","0,027"
1192,153,153,2,Centa A-6,200,20230719,19/7/2023,"0,025","0,001","0,033","0,002","0,057","0,004","0,046","0,002","0,077","0,004","0,190","0,018","0,250","0,017","0,259","0,022","0,240","0,014","0,698","0,025"
1126,115,115,2,Cerere,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,055","0,003","0,048","0,001","0,076","0,002","0,183","0,014","0,250","0,017","0,244","0,017","0,241","0,013","0,670","0,020"
1121,18,18,2,Cesare,200,20230719,19/7/2023,"0,025","0,000","0,032","0,001","0,052","0,003","0,049","0,001","0,078","0,003","0,201","0,023","0,272","0,028","0,261","0,026","0,261","0,021","0,682","0,027"
156,102,102,1,Clavel,200,20230719,19/7/2023,"0,025","0,001","0,033","0,002","0,054","0,003","0,047","0,001","0,074","0,002","0,170","0,015","0,234","0,014","0,233","0,019","0,229","0,012","0,664","0,025"
1173,92,92,2,Clot,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,055","0,003","0,045","0,001","0,076","0,002","0,188","0,019","0,257","0,015","0,268","0,030","0,248","0,016","0,710","0,028"
145,19,19,1,CNA-6159,200,20230719,19/7/2023,"0,025","0,000","0,034","0,002","0,057","0,004","0,048","0,002","0,076","0,003","0,175","0,020","0,239","0,015","0,239","0,025","0,230","0,017","0,667","0,031"
136,97,97,1,Colina,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,051","0,002","0,044","0,001","0,072","0,002","0,157","0,022","0,229","0,015","0,225","0,034","0,221","0,021","0,673","0,042"
112,83,83,1,Colusa,200,20230719,19/7/2023,"0,024","0,000","0,028","0,001","0,049","0,003","0,040","0,001","0,070","0,003","0,162","0,020","0,227","0,018","0,225","0,029","0,221","0,017","0,698","0,034"
1167,87,87,2,Copsemar-7,200,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,052","0,003","0,046","0,003","0,073","0,003","0,168","0,020","0,245","0,017","0,248","0,030","0,235","0,018","0,689","0,037"
167,160,160,1,Copsemar-9,200,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,052","0,003","0,046","0,001","0,072","0,002","0,156","0,012","0,217","0,018","0,212","0,019","0,216","0,014","0,643","0,027"
138,20,20,1,CormorÃ¡n,200,20230719,19/7/2023,"0,025","0,000","0,034","0,002","0,058","0,003","0,047","0,001","0,078","0,003","0,191","0,021","0,257","0,019","0,264","0,029","0,247","0,019","0,695","0,030"
133,21,21,1,CT-13432,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,055","0,003","0,045","0,001","0,075","0,002","0,174","0,026","0,243","0,019","0,243","0,039","0,234","0,022","0,686","0,043"
1201,155,155,2,Daekwanbye,200,20230719,19/7/2023,"0,024","0,000","0,028","0,001","0,052","0,004","0,042","0,002","0,073","0,003","0,159","0,014","0,207","0,015","0,205","0,017","0,203","0,011","0,661","0,025"
120,107,107,1,Deneb,200,20230719,19/7/2023,"0,024","0,000","0,030","0,002","0,052","0,004","0,042","0,001","0,073","0,003","0,174","0,017","0,238","0,016","0,243","0,023","0,232","0,014","0,706","0,025"
