Parcela,Codi,Bloque,Dosi N,date,Fecha,B01,stdv_B1,B02,stdv_B2,B03,stdv_B3,B04,stdv_B4,B05,stdv_B5,B06,stdv_B6,B07,stdv_B7,B08,stdv_B8,B09,stdv_B9,NDVI,stdv_NDVI
126,85,1,200,20230711,11/7/2023,"0,022","0,000","0,037","0,002","0,066","0,004","0,049","0,004","0,091","0,003","0,198","0,011","0,261","0,009","0,250","0,038","0,259","0,006","0,671","0,047"
126,85,1,100,20230718,18/7/2023,"0,012","0,004","0,030","0,003","0,062","0,005","0,036","0,003","0,086","0,006","0,217","0,010","0,306","0,013","0,284","0,022","0,306","0,011","0,774","0,023"
126,85,1,200,20230718,18/7/2023,"0,007","0,004","0,028","0,003","0,058","0,004","0,034","0,003","0,082","0,005","0,210","0,020","0,303","0,026","0,276","0,046","0,303","0,023","0,783","0,037"
126,85,1,100,20230808,8/8/2023,"0,024","0,002","0,021","0,003","0,059","0,010","0,029","0,005","0,099","0,001","0,296","0,036","0,364","0,033","0,375","0,042","0,379","0,033","0,855","0,025"
126,85,1,200,20230808,8/8/2023,"0,021","0,002","0,016","0,004","0,046","0,009","0,021","0,003","0,098","0,001","0,273","0,059","0,375","0,064","0,388","0,083","0,393","0,064","0,896","0,027"
126,85,1,100,20230825,25/8/2023,"0,030","0,003","0,028","0,009","0,068","0,017","0,040","0,007","0,111","0,007","0,245","0,035","0,300","0,044","0,294","0,052","0,310","0,033","0,763","0,051"
126,85,1,200,20230825,25/8/2023,"0,034","0,005","0,041","0,018","0,096","0,035","0,058","0,022","0,126","0,016","0,320","0,059","0,400","0,059","0,420","0,064","0,381","0,043","0,759","0,086"
126,85,1,100,20230907,7/9/2023,"0,046","0,001","0,051","0,010","0,086","0,016","0,086","0,017","0,155","0,021","0,269","0,024","0,320","0,023","0,323","0,025","0,374","0,039","0,580","0,071"
126,85,1,200,20230907,7/9/2023,"0,045","0,001","0,044","0,011","0,075","0,016","0,073","0,016","0,140","0,019","0,245","0,018","0,292","0,019","0,287","0,020","0,320","0,030","0,595","0,075"
126,85,1,100,20230918,18/9/2023,"0,027","0,002","0,055","0,008","0,095","0,009","0,111","0,020","0,168","0,012","0,238","0,023","0,276","0,030","0,284","0,053","0,309","0,021","0,437","0,104"
126,85,1,200,20230918,18/9/2023,"0,026","0,002","0,059","0,008","0,096","0,008","0,122","0,021","0,171","0,011","0,233","0,015","0,268","0,019","0,279","0,031","0,302","0,013","0,391","0,088"
1211,86,4,100,20230711,11/7/2023,"0,022","0,000","0,041","0,001","0,073","0,003","0,057","0,003","0,095","0,003","0,179","0,009","0,243","0,006","0,164","0,029","0,246","0,004","0,483","0,071"
1211,86,4,200,20230711,11/7/2023,"0,022","0,000","0,037","0,002","0,074","0,004","0,049","0,002","0,096","0,003","0,189","0,009","0,250","0,006","0,199","0,029","0,251","0,004","0,603","0,047"
1211,86,4,100,20230718,18/7/2023,"0,014","0,003","0,033","0,003","0,065","0,004","0,042","0,004","0,092","0,005","0,206","0,010","0,289","0,011","0,253","0,019","0,290","0,010","0,713","0,029"
1211,86,4,200,20230718,18/7/2023,"0,011","0,003","0,031","0,003","0,063","0,004","0,039","0,002","0,088","0,006","0,201","0,018","0,284","0,020","0,241","0,036","0,285","0,018","0,723","0,038"
1211,86,4,100,20230808,8/8/2023,"0,022","0,001","0,018","0,003","0,053","0,008","0,025","0,003","0,098","0,001","0,264","0,040","0,331","0,039","0,321","0,048","0,341","0,037","0,858","0,024"
1211,86,4,200,20230808,8/8/2023,"0,022","0,001","0,018","0,003","0,057","0,008","0,023","0,003","0,099","0,001","0,314","0,044","0,401","0,047","0,426","0,062","0,418","0,047","0,896","0,018"
1211,86,4,100,20230825,25/8/2023,"0,034","0,003","0,038","0,009","0,090","0,018","0,056","0,007","0,123","0,008","0,306","0,043","0,377","0,052","0,399","0,061","0,383","0,043","0,755","0,044"
1211,86,4,200,20230825,25/8/2023,"0,030","0,003","0,027","0,011","0,069","0,022","0,036","0,008","0,111","0,009","0,261","0,048","0,327","0,061","0,330","0,074","0,329","0,046","0,803","0,056"
1211,86,4,100,20230907,7/9/2023,"0,046","0,001","0,053","0,011","0,101","0,020","0,087","0,021","0,168","0,023","0,280","0,021","0,330","0,022","0,337","0,023","0,387","0,038","0,590","0,083"
1211,86,4,200,20230907,7/9/2023,"0,046","0,001","0,051","0,012","0,095","0,020","0,084","0,020","0,164","0,025","0,282","0,022","0,333","0,022","0,338","0,022","0,396","0,035","0,602","0,079"
1211,86,4,100,20230918,18/9/2023,"0,026","0,002","0,061","0,009","0,104","0,011","0,127","0,022","0,182","0,015","0,257","0,027","0,299","0,033","0,319","0,057","0,327","0,024","0,431","0,100"
1211,86,4,200,20230918,18/9/2023,"0,027","0,001","0,055","0,008","0,096","0,010","0,114","0,021","0,171","0,015","0,237","0,026","0,274","0,033","0,286","0,057","0,307","0,024","0,429","0,111"
186,87,2,100,20230711,11/7/2023,"0,022","0,001","0,040","0,003","0,072","0,005","0,054","0,006","0,094","0,003","0,184","0,007","0,247","0,006","0,188","0,025","0,250","0,003","0,555","0,058"
186,87,2,200,20230711,11/7/2023,"0,023","0,000","0,042","0,002","0,076","0,004","0,059","0,003","0,098","0,003","0,192","0,009","0,252","0,007","0,209","0,029","0,254","0,005","0,561","0,051"
186,87,2,100,20230718,18/7/2023,"0,017","0,003","0,036","0,003","0,069","0,005","0,044","0,004","0,095","0,006","0,216","0,016","0,301","0,020","0,274","0,036","0,300","0,017","0,723","0,037"
186,87,2,200,20230718,18/7/2023,"0,012","0,003","0,032","0,003","0,067","0,004","0,040","0,002","0,094","0,005","0,217","0,013","0,304","0,015","0,275","0,025","0,303","0,013","0,748","0,024"
186,87,2,100,20230808,8/8/2023,"0,023","0,001","0,019","0,002","0,052","0,006","0,024","0,003","0,098","0,001","0,288","0,039","0,365","0,039","0,371","0,050","0,378","0,039","0,877","0,020"
186,87,2,200,20230808,8/8/2023,"0,022","0,001","0,017","0,002","0,051","0,005","0,022","0,001","0,098","0,001","0,303","0,028","0,398","0,029","0,424","0,038","0,418","0,029","0,901","0,010"
186,87,2,100,20230825,25/8/2023,"0,032","0,003","0,031","0,008","0,072","0,014","0,039","0,005","0,112","0,006","0,277","0,037","0,351","0,049","0,358","0,061","0,350","0,040","0,803","0,038"
186,87,2,200,20230825,25/8/2023,"0,033","0,004","0,033","0,010","0,078","0,016","0,039","0,006","0,113","0,006","0,291","0,038","0,378","0,050","0,394","0,058","0,370","0,037","0,819","0,035"
186,87,2,100,20230907,7/9/2023,"0,046","0,001","0,047","0,010","0,091","0,019","0,067","0,014","0,150","0,020","0,292","0,021","0,352","0,023","0,360","0,024","0,423","0,037","0,686","0,058"
186,87,2,200,20230907,7/9/2023,"0,045","0,000","0,038","0,006","0,076","0,012","0,055","0,008","0,135","0,014","0,273","0,015","0,334","0,017","0,336","0,019","0,388","0,027","0,717","0,038"
186,87,2,100,20230918,18/9/2023,"0,027","0,001","0,055","0,007","0,098","0,009","0,101","0,017","0,170","0,012","0,269","0,021","0,323","0,026","0,361","0,043","0,341","0,018","0,563","0,070"
186,87,2,200,20230918,18/9/2023,"0,027","0,001","0,054","0,006","0,099","0,007","0,099","0,013","0,171","0,010","0,277","0,019","0,335","0,022","0,393","0,038","0,348","0,015","0,597","0,051"
173,88,2,100,20230711,11/7/2023,"0,023","0,001","0,043","0,008","0,073","0,011","0,060","0,011","0,096","0,007","0,181","0,009","0,245","0,005","0,181","0,021","0,249","0,003","0,501","0,084"
173,88,2,200,20230711,11/7/2023,"0,022","0,000","0,038","0,002","0,068","0,004","0,051","0,002","0,092","0,002","0,187","0,009","0,251","0,007","0,202","0,027","0,252","0,004","0,596","0,045"
173,88,2,100,20230718,18/7/2023,"0,016","0,004","0,035","0,004","0,065","0,005","0,046","0,005","0,091","0,006","0,205","0,012","0,287","0,014","0,248","0,023","0,288","0,012","0,686","0,039"
173,88,2,200,20230718,18/7/2023,"0,011","0,004","0,030","0,003","0,059","0,003","0,037","0,002","0,084","0,005","0,207","0,012","0,294","0,014","0,254","0,024","0,294","0,012","0,744","0,025"
173,88,2,100,20230808,8/8/2023,"0,022","0,001","0,017","0,002","0,046","0,005","0,024","0,002","0,097","0,001","0,241","0,027","0,318","0,028","0,308","0,035","0,329","0,027","0,856","0,020"
173,88,2,200,20230808,8/8/2023,"0,021","0,001","0,015","0,002","0,041","0,004","0,020","0,001","0,097","0,000","0,240","0,024","0,338","0,026","0,337","0,033","0,351","0,027","0,890","0,012"
173,88,2,100,20230825,25/8/2023,"0,032","0,002","0,031","0,005","0,070","0,008","0,041","0,003","0,112","0,003","0,273","0,017","0,344","0,024","0,354","0,027","0,349","0,018","0,794","0,020"
173,88,2,200,20230825,25/8/2023,"0,031","0,002","0,029","0,006","0,074","0,014","0,041","0,005","0,115","0,006","0,300","0,039","0,383","0,046","0,415","0,052","0,386","0,031","0,822","0,028"
173,88,2,100,20230907,7/9/2023,"0,045","0,000","0,041","0,009","0,072","0,014","0,064","0,015","0,135","0,016","0,254","0,017","0,307","0,018","0,306","0,020","0,350","0,033","0,653","0,070"
173,88,2,200,20230907,7/9/2023,"0,045","0,001","0,043","0,008","0,074","0,012","0,070","0,011","0,140","0,015","0,250","0,016","0,299","0,018","0,294","0,020","0,333","0,030","0,618","0,054"
173,88,2,100,20230918,18/9/2023,"0,027","0,001","0,055","0,007","0,093","0,008","0,109","0,020","0,166","0,011","0,238","0,022","0,279","0,031","0,286","0,053","0,313","0,022","0,447","0,103"
173,88,2,200,20230918,18/9/2023,"0,027","0,001","0,053","0,005","0,091","0,006","0,107","0,014","0,163","0,008","0,223","0,016","0,258","0,022","0,257","0,040","0,298","0,017","0,412","0,084"
128,89,1,100,20230711,11/7/2023,"0,022","0,000","0,038","0,003","0,071","0,005","0,049","0,004","0,093","0,003","0,197","0,012","0,257","0,009","0,236","0,037","0,256","0,005","0,654","0,051"
128,89,1,200,20230711,11/7/2023,"0,022","0,000","0,038","0,002","0,073","0,007","0,049","0,003","0,096","0,005","0,216","0,016","0,272","0,011","0,306","0,051","0,268","0,007","0,724","0,042"
128,89,1,100,20230718,18/7/2023,"0,017","0,005","0,035","0,004","0,070","0,005","0,040","0,004","0,094","0,006","0,231","0,012","0,322","0,015","0,313","0,026","0,319","0,013","0,772","0,026"
128,89,1,200,20230718,18/7/2023,"0,008","0,003","0,030","0,003","0,063","0,004","0,036","0,002","0,089","0,005","0,216","0,018","0,306","0,024","0,281","0,042","0,306","0,021","0,773","0,033"
128,89,1,100,20230808,8/8/2023,"0,027","0,002","0,025","0,003","0,063","0,008","0,031","0,004","0,099","0,001","0,304","0,036","0,375","0,034","0,385","0,045","0,387","0,036","0,851","0,024"
128,89,1,200,20230808,8/8/2023,"0,028","0,003","0,027","0,005","0,066","0,011","0,036","0,008","0,100","0,001","0,327","0,045","0,406","0,042","0,434","0,057","0,433","0,044","0,846","0,036"
128,89,1,100,20230825,25/8/2023,"0,037","0,004","0,045","0,012","0,094","0,020","0,054","0,011","0,121","0,008","0,293","0,041","0,354","0,046","0,365","0,054","0,357","0,033","0,742","0,056"
128,89,1,200,20230825,25/8/2023,"0,041","0,005","0,061","0,018","0,122","0,031","0,089","0,026","0,135","0,015","0,344","0,057","0,410","0,052","0,444","0,055","0,394","0,040","0,665","0,088"
128,89,1,100,20230907,7/9/2023,"0,047","0,001","0,067","0,016","0,111","0,025","0,109","0,026","0,182","0,030","0,287","0,029","0,333","0,028","0,338","0,030","0,398","0,047","0,514","0,094"
128,89,1,200,20230907,7/9/2023,"0,046","0,001","0,053","0,013","0,084","0,016","0,083","0,019","0,146","0,019","0,252","0,017","0,299","0,018","0,297","0,020","0,335","0,028","0,565","0,083"
128,89,1,100,20230918,18/9/2023,"0,025","0,002","0,060","0,009","0,097","0,009","0,121","0,021","0,169","0,012","0,229","0,021","0,262","0,027","0,258","0,046","0,299","0,019","0,363","0,108"
128,89,1,200,20230918,18/9/2023,"0,026","0,001","0,057","0,006","0,096","0,007","0,107","0,014","0,166","0,008","0,242","0,017","0,283","0,022","0,303","0,041","0,313","0,016","0,477","0,072"
1107,90,2,100,20230711,11/7/2023,"0,022","0,000","0,038","0,001","0,070","0,005","0,050","0,002","0,093","0,004","0,184","0,012","0,248","0,009","0,188","0,039","0,250","0,006","0,578","0,070"
1107,90,2,200,20230711,11/7/2023,"0,022","0,000","0,037","0,001","0,074","0,005","0,048","0,002","0,097","0,003","0,201","0,011","0,259","0,007","0,238","0,031","0,257","0,005","0,666","0,037"
1107,90,2,100,20230718,18/7/2023,"0,014","0,003","0,033","0,003","0,069","0,005","0,041","0,002","0,098","0,006","0,223","0,013","0,306","0,015","0,284","0,029","0,306","0,013","0,748","0,025"
1107,90,2,200,20230718,18/7/2023,"0,010","0,003","0,031","0,003","0,066","0,004","0,038","0,002","0,095","0,006","0,219","0,017","0,306","0,018","0,280","0,031","0,304","0,017","0,760","0,026"
1107,90,2,100,20230808,8/8/2023,"0,024","0,001","0,020","0,002","0,058","0,004","0,028","0,002","0,099","0,001","0,294","0,018","0,364","0,019","0,372","0,021","0,378","0,017","0,862","0,012"
1107,90,2,200,20230808,8/8/2023,"0,024","0,001","0,020","0,003","0,059","0,007","0,028","0,004","0,099","0,001","0,304","0,037","0,379","0,039","0,397","0,055","0,403","0,043","0,866","0,023"
1107,90,2,100,20230825,25/8/2023,"0,030","0,002","0,024","0,006","0,060","0,010","0,035","0,004","0,108","0,004","0,249","0,025","0,317","0,034","0,315","0,041","0,321","0,026","0,802","0,030"
1107,90,2,200,20230825,25/8/2023,"0,035","0,003","0,036","0,007","0,081","0,012","0,044","0,005","0,116","0,005","0,292","0,023","0,376","0,031","0,395","0,037","0,373","0,022","0,800","0,027"
1107,90,2,100,20230907,7/9/2023,"0,045","0,000","0,035","0,006","0,069","0,011","0,050","0,007","0,129","0,012","0,276","0,014","0,345","0,016","0,357","0,018","0,424","0,028","0,755","0,032"
1107,90,2,200,20230907,7/9/2023,"0,044","0,000","0,033","0,004","0,064","0,007","0,049","0,004","0,122","0,009","0,250","0,014","0,309","0,018","0,307","0,020","0,350","0,030","0,726","0,026"
1107,90,2,100,20230918,18/9/2023,"0,028","0,001","0,047","0,003","0,090","0,004","0,081","0,006","0,160","0,006","0,270","0,015","0,339","0,021","0,395","0,035","0,353","0,013","0,658","0,033"
1107,90,2,200,20230918,18/9/2023,"0,028","0,000","0,048","0,003","0,092","0,004","0,085","0,006","0,162","0,005","0,270","0,014","0,336","0,018","0,399","0,029","0,350","0,012","0,648","0,029"
1119,91,3,100,20230711,11/7/2023,"0,022","0,000","0,037","0,001","0,066","0,004","0,049","0,002","0,090","0,003","0,181","0,012","0,247","0,009","0,185","0,037","0,248","0,005","0,582","0,067"
1119,91,3,200,20230711,11/7/2023,"0,022","0,000","0,036","0,002","0,070","0,004","0,047","0,002","0,093","0,003","0,197","0,010","0,258","0,007","0,236","0,030","0,257","0,004","0,668","0,036"
1119,91,3,100,20230718,18/7/2023,"0,012","0,004","0,030","0,003","0,062","0,005","0,036","0,002","0,087","0,006","0,221","0,013","0,310","0,015","0,291","0,024","0,310","0,013","0,779","0,021"
1119,91,3,200,20230718,18/7/2023,"0,008","0,003","0,028","0,003","0,059","0,004","0,035","0,002","0,084","0,005","0,209","0,017","0,299","0,020","0,268","0,034","0,300","0,019","0,766","0,029"
1119,91,3,100,20230808,8/8/2023,"0,022","0,001","0,017","0,002","0,046","0,004","0,023","0,002","0,098","0,001","0,263","0,030","0,349","0,030","0,353","0,038","0,365","0,029","0,878","0,015"
1119,91,3,200,20230808,8/8/2023,"0,021","0,001","0,015","0,002","0,044","0,005","0,020","0,002","0,097","0,000","0,271","0,034","0,371","0,039","0,387","0,050","0,395","0,041","0,902","0,014"
1119,91,3,100,20230825,25/8/2023,"0,029","0,002","0,025","0,005","0,062","0,009","0,042","0,005","0,110","0,004","0,229","0,017","0,282","0,022","0,275","0,025","0,299","0,017","0,734","0,035"
1119,91,3,200,20230825,25/8/2023,"0,030","0,002","0,028","0,005","0,067","0,010","0,040","0,004","0,112","0,004","0,250","0,022","0,317","0,029","0,321","0,035","0,326","0,024","0,777","0,029"
1119,91,3,100,20230907,7/9/2023,"0,045","0,001","0,043","0,007","0,077","0,011","0,073","0,013","0,144","0,014","0,261","0,014","0,315","0,016","0,322","0,017","0,375","0,026","0,632","0,054"
1119,91,3,200,20230907,7/9/2023,"0,045","0,000","0,037","0,004","0,071","0,007","0,063","0,007","0,136","0,010","0,256","0,011","0,311","0,012","0,313","0,014","0,359","0,021","0,666","0,035"
1119,91,3,100,20230918,18/9/2023,"0,027","0,001","0,056","0,005","0,095","0,005","0,112","0,012","0,169","0,007","0,244","0,011","0,287","0,015","0,304","0,025","0,320","0,010","0,461","0,052"
1119,91,3,200,20230918,18/9/2023,"0,028","0,001","0,050","0,004","0,091","0,005","0,101","0,009","0,166","0,007","0,244","0,013","0,289","0,017","0,313","0,028","0,320","0,012","0,512","0,048"
1155,92,3,100,20230711,11/7/2023,"0,022","0,001","0,040","0,004","0,071","0,006","0,056","0,007","0,094","0,004","0,180","0,008","0,244","0,005","0,173","0,025","0,247","0,004","0,513","0,069"
1155,92,3,200,20230711,11/7/2023,"0,023","0,000","0,040","0,005","0,073","0,006","0,054","0,007","0,096","0,003","0,186","0,007","0,247","0,005","0,186","0,022","0,250","0,002","0,546","0,062"
1155,92,3,100,20230718,18/7/2023,"0,011","0,004","0,030","0,003","0,063","0,006","0,038","0,003","0,091","0,007","0,216","0,013","0,300","0,014","0,274","0,024","0,302","0,012","0,759","0,024"
1155,92,3,200,20230718,18/7/2023,"0,007","0,004","0,028","0,003","0,060","0,005","0,037","0,002","0,086","0,007","0,192","0,016","0,273","0,017","0,219","0,028","0,276","0,015","0,708","0,035"
1155,92,3,100,20230808,8/8/2023,"0,024","0,002","0,019","0,003","0,052","0,007","0,026","0,003","0,098","0,001","0,285","0,030","0,362","0,026","0,364","0,030","0,377","0,025","0,865","0,017"
1155,92,3,200,20230808,8/8/2023,"0,022","0,001","0,017","0,002","0,048","0,007","0,024","0,003","0,098","0,001","0,260","0,036","0,343","0,041","0,348","0,051","0,359","0,042","0,873","0,023"
1155,92,3,100,20230825,25/8/2023,"0,030","0,002","0,025","0,005","0,061","0,008","0,040","0,005","0,109","0,004","0,241","0,020","0,299","0,026","0,301","0,032","0,315","0,020","0,766","0,032"
1155,92,3,200,20230825,25/8/2023,"0,029","0,002","0,021","0,006","0,055","0,009","0,032","0,004","0,105","0,004","0,226","0,020","0,279","0,025","0,269","0,030","0,292","0,019","0,785","0,031"
1155,92,3,100,20230907,7/9/2023,"0,045","0,000","0,041","0,007","0,073","0,011","0,060","0,011","0,133","0,013","0,267","0,017","0,326","0,019","0,327","0,020","0,382","0,030","0,691","0,049"
1155,92,3,200,20230907,7/9/2023,"0,045","0,001","0,042","0,008","0,080","0,014","0,062","0,010","0,142","0,016","0,273","0,021","0,328","0,023","0,330","0,026","0,382","0,037","0,681","0,047"
1155,92,3,100,20230918,18/9/2023,"0,027","0,001","0,050","0,004","0,092","0,005","0,086","0,009","0,161","0,008","0,264","0,021","0,323","0,030","0,361","0,049","0,342","0,020","0,613","0,054"
1155,92,3,200,20230918,18/9/2023,"0,028","0,001","0,052","0,005","0,095","0,007","0,097","0,011","0,167","0,009","0,262","0,018","0,311","0,023","0,356","0,041","0,335","0,016","0,572","0,054"
158,93,2,100,20230711,11/7/2023,"0,022","0,000","0,038","0,002","0,068","0,004","0,052","0,003","0,092","0,003","0,177","0,009","0,242","0,006","0,166","0,028","0,247","0,004","0,522","0,067"
158,93,2,200,20230711,11/7/2023,"0,023","0,000","0,046","0,003","0,082","0,006","0,064","0,004","0,102","0,004","0,199","0,012","0,257","0,008","0,237","0,038","0,257","0,005","0,573","0,058"
158,93,2,100,20230718,18/7/2023,"0,019","0,004","0,038","0,003","0,072","0,006","0,052","0,004","0,102","0,007","0,215","0,016","0,295","0,018","0,263","0,033","0,295","0,017","0,673","0,041"
158,93,2,200,20230718,18/7/2023,"0,016","0,004","0,036","0,004","0,070","0,005","0,048","0,004","0,103","0,008","0,217","0,014","0,297","0,014","0,258","0,023","0,296","0,012","0,685","0,031"
158,93,2,100,20230808,8/8/2023,"0,030","0,002","0,030","0,003","0,068","0,006","0,041","0,004","0,100","0,001","0,297","0,017","0,358","0,015","0,364","0,019","0,372","0,016","0,798","0,019"
158,93,2,200,20230808,8/8/2023,"0,030","0,002","0,029","0,004","0,072","0,009","0,037","0,005","0,101","0,001","0,331","0,031","0,399","0,029","0,428","0,037","0,425","0,029","0,840","0,022"
158,93,2,100,20230825,25/8/2023,"0,035","0,003","0,039","0,009","0,081","0,014","0,048","0,007","0,117","0,006","0,266","0,026","0,330","0,035","0,339","0,045","0,339","0,030","0,751","0,044"
158,93,2,200,20230825,25/8/2023,"0,037","0,003","0,046","0,010","0,095","0,018","0,056","0,009","0,124","0,007","0,289","0,029","0,356","0,038","0,367","0,047","0,362","0,027","0,737","0,048"
158,93,2,100,20230907,7/9/2023,"0,046","0,001","0,053","0,009","0,091","0,016","0,080","0,013","0,158","0,019","0,274","0,021","0,326","0,021","0,331","0,023","0,389","0,036","0,612","0,056"
158,93,2,200,20230907,7/9/2023,"0,047","0,001","0,057","0,013","0,086","0,015","0,088","0,018","0,149","0,018","0,242","0,013","0,288","0,013","0,284","0,015","0,317","0,022","0,527","0,078"
158,93,2,100,20230918,18/9/2023,"0,026","0,001","0,054","0,005","0,092","0,005","0,104","0,009","0,163","0,007","0,230","0,016","0,269","0,022","0,270","0,037","0,306","0,015","0,446","0,065"
158,93,2,200,20230918,18/9/2023,"0,025","0,001","0,060","0,005","0,095","0,005","0,114","0,009","0,165","0,006","0,221","0,009","0,252","0,012","0,245","0,020","0,292","0,008","0,364","0,051"
153,94,1,100,20230711,11/7/2023,"0,022","0,000","0,037","0,002","0,070","0,005","0,049","0,003","0,092","0,003","0,194","0,011","0,255","0,008","0,225","0,034","0,255","0,005","0,644","0,049"
153,94,1,200,20230711,11/7/2023,"0,023","0,001","0,041","0,004","0,073","0,005","0,054","0,006","0,095","0,003","0,201","0,016","0,260","0,012","0,250","0,054","0,260","0,008","0,642","0,071"
153,94,1,100,20230718,18/7/2023,"0,014","0,003","0,033","0,003","0,070","0,005","0,039","0,003","0,096","0,006","0,241","0,012","0,332","0,015","0,334","0,026","0,328","0,012","0,790","0,020"
153,94,1,200,20230718,18/7/2023,"0,008","0,004","0,030","0,003","0,064","0,006","0,037","0,003","0,092","0,007","0,216","0,028","0,305","0,034","0,276","0,060","0,302","0,030","0,766","0,047"
153,94,1,100,20230808,8/8/2023,"0,024","0,001","0,020","0,002","0,053","0,006","0,028","0,002","0,098","0,001","0,258","0,051","0,339","0,057","0,338","0,074","0,349","0,060","0,846","0,032"
153,94,1,200,20230808,8/8/2023,"0,023","0,002","0,019","0,002","0,054","0,008","0,023","0,003","0,099","0,001","0,308","0,044","0,409","0,046","0,432","0,063","0,429","0,047","0,897","0,018"
153,94,1,100,20230825,25/8/2023,"0,031","0,003","0,030","0,008","0,071","0,014","0,040","0,007","0,111","0,006","0,248","0,027","0,308","0,035","0,303","0,043","0,315","0,029","0,767","0,045"
153,94,1,200,20230825,25/8/2023,"0,032","0,002","0,034","0,008","0,081","0,016","0,044","0,007","0,116","0,006","0,281","0,027","0,343","0,033","0,344","0,040","0,346","0,023","0,774","0,038"
153,94,1,100,20230907,7/9/2023,"0,045","0,001","0,051","0,012","0,093","0,017","0,080","0,020","0,161","0,022","0,292","0,023","0,349","0,025","0,356","0,028","0,425","0,044","0,633","0,079"
153,94,1,200,20230907,7/9/2023,"0,045","0,000","0,044","0,007","0,078","0,010","0,065","0,008","0,138","0,012","0,259","0,011","0,313","0,013","0,312","0,015","0,357","0,020","0,654","0,039"
153,94,1,100,20230918,18/9/2023,"0,027","0,001","0,058","0,006","0,102","0,007","0,113","0,014","0,177","0,010","0,278","0,024","0,336","0,033","0,386","0,059","0,350","0,023","0,547","0,068"
153,94,1,200,20230918,18/9/2023,"0,027","0,001","0,051","0,007","0,092","0,009","0,097","0,016","0,162","0,013","0,235","0,032","0,274","0,044","0,281","0,082","0,307","0,033","0,486","0,128"
1223,95,4,100,20230711,11/7/2023,"0,022","0,000","0,040","0,003","0,073","0,005","0,055","0,006","0,095","0,004","0,183","0,009","0,247","0,006","0,183","0,028","0,248","0,004","0,539","0,064"
1223,95,4,200,20230711,11/7/2023,"0,022","0,000","0,038","0,002","0,075","0,006","0,049","0,002","0,096","0,003","0,200","0,011","0,259","0,008","0,242","0,031","0,258","0,005","0,664","0,038"
1223,95,4,100,20230718,18/7/2023,"0,017","0,004","0,035","0,003","0,069","0,005","0,042","0,004","0,097","0,007","0,219","0,016","0,304","0,017","0,279","0,030","0,303","0,016","0,739","0,034"
1223,95,4,200,20230718,18/7/2023,"0,014","0,005","0,033","0,004","0,067","0,006","0,039","0,003","0,094","0,007","0,219","0,015","0,305","0,015","0,279","0,027","0,304","0,015","0,753","0,026"
1223,95,4,100,20230808,8/8/2023,"0,026","0,002","0,023","0,003","0,060","0,005","0,035","0,007","0,100","0,001","0,271","0,022","0,331","0,021","0,327","0,027","0,349","0,021","0,805","0,036"
1223,95,4,200,20230808,8/8/2023,"0,028","0,002","0,025","0,004","0,069","0,009","0,033","0,004","0,100","0,001","0,336","0,041","0,410","0,039","0,440","0,052","0,435","0,041","0,861","0,023"
1223,95,4,100,20230825,25/8/2023,"0,035","0,004","0,038","0,010","0,083","0,016","0,053","0,010","0,119","0,007","0,276","0,031","0,340","0,036","0,349","0,045","0,346","0,029","0,735","0,053"
1223,95,4,200,20230825,25/8/2023,"0,034","0,002","0,033","0,007","0,070","0,012","0,041","0,006","0,111","0,005","0,245","0,026","0,305","0,034","0,301","0,043","0,314","0,028","0,762","0,044"
1223,95,4,100,20230907,7/9/2023,"0,046","0,000","0,046","0,008","0,088","0,017","0,066","0,010","0,143","0,015","0,273","0,022","0,329","0,026","0,338","0,028","0,391","0,044","0,673","0,046"
1223,95,4,200,20230907,7/9/2023,"0,046","0,001","0,050","0,009","0,091","0,015","0,074","0,012","0,152","0,017","0,274","0,017","0,330","0,019","0,335","0,021","0,390","0,029","0,636","0,050"
1223,95,4,100,20230918,18/9/2023,"0,027","0,001","0,055","0,006","0,099","0,007","0,101","0,012","0,171","0,009","0,265","0,020","0,315","0,024","0,347","0,042","0,337","0,017","0,547","0,058"
1223,95,4,200,20230918,18/9/2023,"0,027","0,001","0,054","0,004","0,095","0,006","0,101","0,011","0,168","0,009","0,256","0,019","0,304","0,025","0,338","0,040","0,330","0,017","0,539","0,057"
1205,96,4,100,20230711,11/7/2023,"0,023","0,000","0,042","0,002","0,074","0,004","0,058","0,003","0,096","0,003","0,181","0,008","0,245","0,005","0,174","0,025","0,247","0,003","0,498","0,057"
1205,96,4,200,20230711,11/7/2023,"0,023","0,000","0,039","0,002","0,074","0,003","0,053","0,004","0,099","0,003","0,195","0,008","0,255","0,006","0,230","0,033","0,255","0,003","0,625","0,049"
1205,96,4,100,20230718,18/7/2023,"0,017","0,003","0,034","0,003","0,069","0,005","0,042","0,005","0,098","0,006","0,224","0,014","0,307","0,017","0,289","0,026","0,308","0,014","0,748","0,032"
1205,96,4,200,20230718,18/7/2023,"0,012","0,005","0,032","0,004","0,067","0,005","0,039","0,004","0,095","0,007","0,227","0,017","0,314","0,019","0,293","0,033","0,312","0,017","0,766","0,030"
1205,96,4,100,20230808,8/8/2023,"0,024","0,001","0,019","0,002","0,053","0,006","0,026","0,002","0,098","0,001","0,266","0,037","0,335","0,044","0,334","0,055","0,351","0,044","0,855","0,025"
