Parcela,Codi,Bloque,Dosi N,date,Fecha,B01,stdv_B1,B02,stdv_B2,B03,stdv_B3,B04,stdv_B4,B05,stdv_B5,B06,stdv_B6,B07,stdv_B7,B08,stdv_B8,B09,stdv_B9,NDVI,stdv_NDVI
1146,62,3,200,20230825,25/8/2023,"0,034","0,003","0,039","0,009","0,086","0,014","0,053","0,008","0,120","0,006","0,284","0,023","0,361","0,029","0,378","0,034","0,363","0,023","0,755","0,038"
1146,62,3,200,20230907,7/9/2023,"0,045","0,000","0,046","0,008","0,077","0,010","0,078","0,012","0,144","0,013","0,255","0,012","0,308","0,014","0,305","0,016","0,357","0,026","0,594","0,052"
1146,62,3,200,20230918,18/9/2023,"0,026","0,001","0,058","0,006","0,098","0,006","0,113","0,012","0,173","0,008","0,259","0,014","0,304","0,019","0,334","0,032","0,329","0,014","0,494","0,054"
1154,63,3,100,20230711,11/7/2023,"0,022","0,000","0,036","0,001","0,068","0,004","0,045","0,001","0,091","0,003","0,214","0,014","0,275","0,011","0,312","0,052","0,266","0,008","0,747","0,037"
1154,63,3,100,20230718,18/7/2023,"0,013","0,005","0,030","0,004","0,064","0,005","0,033","0,003","0,089","0,006","0,245","0,011","0,352","0,014","0,373","0,026","0,348","0,013","0,835","0,016"
1154,63,3,100,20230808,8/8/2023,"0,023","0,002","0,019","0,004","0,055","0,007","0,025","0,006","0,099","0,001","0,312","0,028","0,404","0,027","0,420","0,034","0,415","0,028","0,888","0,025"
1154,63,3,100,20230825,25/8/2023,"0,034","0,004","0,037","0,012","0,081","0,020","0,049","0,010","0,117","0,008","0,267","0,032","0,326","0,039","0,327","0,047","0,334","0,031","0,741","0,058"
1154,63,3,100,20230907,7/9/2023,"0,047","0,001","0,058","0,017","0,101","0,027","0,092","0,028","0,169","0,032","0,288","0,028","0,339","0,027","0,345","0,028","0,406","0,044","0,578","0,106"
1154,63,3,100,20230918,18/9/2023,"0,026","0,001","0,060","0,009","0,099","0,010","0,118","0,021","0,173","0,014","0,250","0,025","0,294","0,031","0,315","0,054","0,322","0,021","0,456","0,098"
1154,63,3,200,20230711,11/7/2023,"0,022","0,000","0,036","0,001","0,068","0,004","0,046","0,002","0,091","0,003","0,210","0,015","0,269","0,012","0,290","0,053","0,265","0,008","0,725","0,045"
1154,63,3,200,20230718,18/7/2023,"0,012","0,005","0,031","0,004","0,063","0,005","0,036","0,003","0,088","0,007","0,227","0,022","0,327","0,028","0,321","0,048","0,324","0,026","0,798","0,031"
1154,63,3,200,20230808,8/8/2023,"0,030","0,003","0,028","0,005","0,068","0,011","0,034","0,007","0,100","0,001","0,343","0,033","0,435","0,029","0,467","0,041","0,452","0,033","0,865","0,027"
1154,63,3,200,20230825,25/8/2023,"0,033","0,003","0,032","0,010","0,072","0,018","0,040","0,007","0,111","0,007","0,247","0,032","0,308","0,039","0,304","0,047","0,317","0,032","0,766","0,049"
1154,63,3,200,20230907,7/9/2023,"0,045","0,001","0,043","0,009","0,077","0,015","0,064","0,012","0,136","0,017","0,259","0,020","0,312","0,022","0,310","0,025","0,358","0,038","0,658","0,059"
1154,63,3,200,20230918,18/9/2023,"0,026","0,001","0,055","0,005","0,096","0,006","0,104","0,012","0,169","0,009","0,255","0,016","0,300","0,020","0,326","0,034","0,327","0,014","0,517","0,058"
129,64,1,100,20230711,11/7/2023,"0,022","0,000","0,035","0,001","0,061","0,002","0,046","0,001","0,086","0,001","0,191","0,009","0,259","0,008","0,240","0,032","0,257","0,005","0,678","0,037"
129,64,1,100,20230718,18/7/2023,"0,011","0,004","0,029","0,003","0,056","0,003","0,033","0,002","0,078","0,003","0,214","0,010","0,316","0,015","0,307","0,026","0,316","0,013","0,804","0,018"
129,64,1,100,20230808,8/8/2023,"0,023","0,001","0,017","0,002","0,046","0,005","0,023","0,002","0,098","0,000","0,265","0,020","0,366","0,028","0,375","0,033","0,382","0,028","0,883","0,013"
129,64,1,100,20230825,25/8/2023,"0,032","0,003","0,032","0,008","0,068","0,013","0,045","0,008","0,110","0,005","0,228","0,022","0,276","0,028","0,262","0,033","0,287","0,019","0,706","0,055"
129,64,1,100,20230907,7/9/2023,"0,046","0,001","0,057","0,014","0,092","0,022","0,097","0,025","0,162","0,028","0,277","0,025","0,332","0,025","0,334","0,029","0,396","0,044","0,550","0,094"
129,64,1,100,20230918,18/9/2023,"0,025","0,002","0,062","0,009","0,099","0,009","0,130","0,022","0,174","0,012","0,239","0,020","0,279","0,027","0,289","0,049","0,311","0,020","0,381","0,101"
129,64,1,200,20230711,11/7/2023,"0,021","0,000","0,033","0,001","0,059","0,003","0,043","0,001","0,085","0,002","0,204","0,008","0,274","0,007","0,315","0,030","0,269","0,004","0,760","0,021"
129,64,1,200,20230718,18/7/2023,"0,006","0,003","0,026","0,003","0,053","0,003","0,033","0,002","0,077","0,003","0,211","0,010","0,316","0,015","0,305","0,028","0,316","0,014","0,806","0,019"
129,64,1,200,20230808,8/8/2023,"0,023","0,001","0,016","0,002","0,044","0,004","0,022","0,002","0,097","0,000","0,269","0,020","0,383","0,024","0,402","0,031","0,406","0,025","0,896","0,011"
129,64,1,200,20230825,25/8/2023,"0,032","0,004","0,032","0,012","0,071","0,021","0,050","0,015","0,114","0,010","0,261","0,049","0,340","0,058","0,352","0,065","0,341","0,041","0,753","0,078"
129,64,1,200,20230907,7/9/2023,"0,046","0,001","0,046","0,009","0,076","0,011","0,078","0,014","0,141","0,015","0,253","0,013","0,304","0,013","0,302","0,014","0,353","0,022","0,591","0,062"
129,64,1,200,20230918,18/9/2023,"0,024","0,001","0,065","0,006","0,100","0,006","0,132","0,014","0,174","0,009","0,238","0,014","0,273","0,018","0,280","0,027","0,308","0,012","0,360","0,063"
1163,65,3,100,20230711,11/7/2023,"0,021","0,000","0,033","0,002","0,061","0,004","0,043","0,002","0,086","0,003","0,195","0,010","0,261","0,008","0,250","0,034","0,258","0,005","0,705","0,036"
1163,65,3,100,20230718,18/7/2023,"0,008","0,004","0,026","0,003","0,054","0,004","0,032","0,006","0,079","0,006","0,217","0,008","0,319","0,011","0,312","0,018","0,320","0,009","0,812","0,033"
1163,65,3,100,20230808,8/8/2023,"0,021","0,001","0,015","0,002","0,041","0,003","0,022","0,002","0,097","0,000","0,240","0,029","0,339","0,040","0,340","0,045","0,356","0,035","0,881","0,017"
1163,65,3,100,20230825,25/8/2023,"0,028","0,002","0,021","0,006","0,056","0,011","0,037","0,005","0,107","0,005","0,227","0,027","0,287","0,038","0,280","0,046","0,300","0,031","0,764","0,046"
1163,65,3,100,20230907,7/9/2023,"0,045","0,000","0,046","0,011","0,079","0,017","0,079","0,017","0,144","0,018","0,263","0,017","0,320","0,018","0,324","0,020","0,374","0,030","0,607","0,070"
1163,65,3,100,20230918,18/9/2023,"0,027","0,001","0,056","0,007","0,094","0,007","0,113","0,016","0,167","0,010","0,238","0,017","0,281","0,023","0,292","0,039","0,314","0,016","0,441","0,078"
1163,65,3,200,20230711,11/7/2023,"0,021","0,001","0,034","0,004","0,062","0,006","0,045","0,007","0,088","0,005","0,198","0,010","0,262","0,009","0,259","0,039","0,261","0,006","0,701","0,054"
1163,65,3,200,20230718,18/7/2023,"0,003","0,003","0,023","0,003","0,051","0,003","0,031","0,003","0,075","0,003","0,204","0,016","0,303","0,022","0,278","0,039","0,303","0,021","0,799","0,031"
1163,65,3,200,20230808,8/8/2023,"0,020","0,001","0,013","0,002","0,039","0,005","0,019","0,002","0,097","0,001","0,250","0,044","0,370","0,047","0,385","0,065","0,389","0,054","0,907","0,018"
1163,65,3,200,20230825,25/8/2023,"0,028","0,002","0,021","0,005","0,054","0,009","0,035","0,005","0,105","0,003","0,216","0,019","0,272","0,028","0,260","0,032","0,284","0,021","0,764","0,038"
1163,65,3,200,20230907,7/9/2023,"0,045","0,000","0,044","0,007","0,072","0,008","0,073","0,009","0,136","0,010","0,245","0,008","0,296","0,009","0,292","0,009","0,330","0,014","0,600","0,043"
1163,65,3,200,20230918,18/9/2023,"0,028","0,001","0,051","0,006","0,088","0,007","0,100","0,013","0,158","0,008","0,220","0,013","0,255","0,017","0,249","0,028","0,295","0,012","0,427","0,071"
1157,66,3,100,20230711,11/7/2023,"0,022","0,000","0,034","0,001","0,061","0,003","0,044","0,001","0,086","0,002","0,190","0,008","0,257","0,007","0,228","0,030","0,254","0,004","0,676","0,037"
1157,66,3,100,20230718,18/7/2023,"0,010","0,003","0,027","0,002","0,055","0,003","0,032","0,002","0,078","0,003","0,220","0,009","0,321","0,012","0,317","0,019","0,321","0,010","0,819","0,013"
1157,66,3,100,20230808,8/8/2023,"0,022","0,001","0,016","0,001","0,043","0,003","0,021","0,001","0,097","0,000","0,264","0,020","0,366","0,020","0,373","0,026","0,379","0,021","0,894","0,009"
1157,66,3,100,20230825,25/8/2023,"0,028","0,002","0,021","0,004","0,055","0,007","0,035","0,003","0,106","0,003","0,229","0,022","0,287","0,030","0,283","0,037","0,301","0,024","0,778","0,031"
1157,66,3,100,20230907,7/9/2023,"0,045","0,001","0,043","0,007","0,076","0,013","0,070","0,012","0,143","0,016","0,278","0,020","0,346","0,023","0,353","0,026","0,420","0,039","0,669","0,051"
1157,66,3,100,20230918,18/9/2023,"0,027","0,001","0,054","0,005","0,093","0,005","0,104","0,011","0,166","0,008","0,255","0,014","0,310","0,020","0,345","0,034","0,335","0,014","0,536","0,052"
1157,66,3,200,20230711,11/7/2023,"0,022","0,000","0,034","0,001","0,061","0,003","0,046","0,003","0,087","0,002","0,191","0,011","0,257","0,010","0,233","0,041","0,257","0,006","0,673","0,051"
1157,66,3,200,20230718,18/7/2023,"0,007","0,003","0,026","0,003","0,054","0,003","0,033","0,002","0,077","0,003","0,201","0,018","0,297","0,026","0,267","0,045","0,297","0,024","0,781","0,035"
1157,66,3,200,20230808,8/8/2023,"0,021","0,001","0,015","0,001","0,043","0,004","0,019","0,001","0,097","0,000","0,290","0,025","0,410","0,028","0,438","0,034","0,429","0,027","0,918","0,008"
1157,66,3,200,20230825,25/8/2023,"0,029","0,002","0,024","0,005","0,059","0,009","0,036","0,004","0,108","0,004","0,239","0,027","0,306","0,038","0,309","0,048","0,316","0,030","0,789","0,035"
1157,66,3,200,20230907,7/9/2023,"0,045","0,000","0,039","0,005","0,069","0,007","0,063","0,008","0,131","0,009","0,253","0,009","0,308","0,011","0,306","0,012","0,353","0,017","0,661","0,036"
1157,66,3,200,20230918,18/9/2023,"0,027","0,001","0,053","0,005","0,092","0,006","0,101","0,010","0,163","0,008","0,241","0,016","0,286","0,021","0,305","0,037","0,318","0,015","0,503","0,058"
1107,67,2,100,20230711,11/7/2023,"0,023","0,000","0,044","0,002","0,075","0,004","0,066","0,005","0,096","0,003","0,175","0,009","0,242","0,007","0,158","0,031","0,244","0,005","0,411","0,089"
1107,67,2,100,20230718,18/7/2023,"0,014","0,003","0,035","0,003","0,063","0,004","0,050","0,006","0,089","0,005","0,197","0,015","0,281","0,017","0,241","0,031","0,284","0,015","0,658","0,052"
1107,67,2,100,20230808,8/8/2023,"0,025","0,002","0,021","0,003","0,054","0,007","0,026","0,002","0,098","0,001","0,265","0,038","0,338","0,044","0,338","0,056","0,352","0,048","0,859","0,025"
1107,67,2,100,20230825,25/8/2023,"0,032","0,003","0,032","0,009","0,073","0,016","0,041","0,007","0,113","0,007","0,245","0,029","0,296","0,036","0,284","0,041","0,302","0,026","0,749","0,048"
1107,67,2,100,20230907,7/9/2023,"0,045","0,001","0,036","0,013","0,068","0,027","0,054","0,017","0,136","0,028","0,238","0,038","0,281","0,040","0,279","0,044","0,307","0,068","0,674","0,097"
1107,67,2,100,20230918,18/9/2023,"0,024","0,002","0,068","0,010","0,109","0,012","0,133","0,022","0,185","0,015","0,267","0,030","0,312","0,040","0,348","0,070","0,334","0,027","0,448","0,105"
1107,67,2,200,20230711,11/7/2023,"0,023","0,000","0,042","0,002","0,070","0,003","0,059","0,005","0,093","0,002","0,182","0,011","0,247","0,008","0,184","0,038","0,251","0,005","0,514","0,082"
1107,67,2,200,20230718,18/7/2023,"0,010","0,003","0,031","0,004","0,059","0,003","0,042","0,008","0,082","0,004","0,187","0,018","0,271","0,024","0,225","0,043","0,274","0,021","0,688","0,071"
1107,67,2,200,20230808,8/8/2023,"0,025","0,002","0,022","0,004","0,057","0,011","0,026","0,004","0,099","0,001","0,301","0,062","0,380","0,070","0,397","0,092","0,396","0,078","0,875","0,032"
1107,67,2,200,20230825,25/8/2023,"0,036","0,004","0,041","0,012","0,087","0,019","0,051","0,013","0,120","0,009","0,288","0,036","0,368","0,047","0,383","0,058","0,369","0,037","0,765","0,061"
1107,67,2,200,20230907,7/9/2023,"0,046","0,001","0,050","0,012","0,088","0,020","0,077","0,016","0,153","0,022","0,264","0,022","0,310","0,023","0,307","0,025","0,358","0,037","0,601","0,073"
1107,67,2,200,20230918,18/9/2023,"0,026","0,001","0,057","0,006","0,099","0,007","0,109","0,012","0,173","0,009","0,257","0,019","0,301","0,026","0,331","0,044","0,327","0,017","0,504","0,065"
148,68,1,100,20230711,11/7/2023,"0,022","0,000","0,036","0,002","0,063","0,003","0,047","0,003","0,088","0,002","0,194","0,010","0,260","0,008","0,247","0,036","0,258","0,005","0,679","0,042"
148,68,1,100,20230718,18/7/2023,"0,008","0,002","0,027","0,002","0,057","0,003","0,032","0,002","0,079","0,003","0,221","0,008","0,321","0,013","0,315","0,024","0,320","0,011","0,814","0,016"
148,68,1,100,20230808,8/8/2023,"0,032","0,004","0,032","0,007","0,069","0,013","0,045","0,010","0,100","0,001","0,300","0,032","0,384","0,031","0,407","0,041","0,402","0,033","0,801","0,042"
148,68,1,100,20230825,25/8/2023,"0,035","0,004","0,039","0,012","0,074","0,016","0,058","0,014","0,114","0,007","0,232","0,019","0,282","0,022","0,272","0,027","0,294","0,018","0,647","0,077"
148,68,1,100,20230907,7/9/2023,"0,047","0,001","0,062","0,019","0,097","0,026","0,102","0,031","0,164","0,029","0,270","0,022","0,318","0,022","0,320","0,024","0,371","0,037","0,519","0,114"
148,68,1,100,20230918,18/9/2023,"0,027","0,002","0,055","0,009","0,094","0,008","0,106","0,018","0,165","0,011","0,241","0,018","0,282","0,025","0,293","0,041","0,312","0,016","0,469","0,086"
148,68,1,200,20230711,11/7/2023,"0,022","0,000","0,035","0,002","0,062","0,003","0,046","0,002","0,087","0,002","0,198","0,008","0,264","0,007","0,264","0,031","0,262","0,005","0,704","0,033"
148,68,1,200,20230718,18/7/2023,"0,004","0,003","0,026","0,002","0,054","0,003","0,033","0,002","0,078","0,003","0,214","0,008","0,313","0,013","0,295","0,021","0,312","0,011","0,799","0,017"
148,68,1,200,20230808,8/8/2023,"0,027","0,003","0,024","0,005","0,056","0,009","0,032","0,006","0,099","0,001","0,275","0,026","0,356","0,024","0,363","0,030","0,380","0,025","0,837","0,030"
148,68,1,200,20230825,25/8/2023,"0,039","0,006","0,053","0,022","0,096","0,036","0,096","0,038","0,130","0,018","0,269","0,048","0,339","0,057","0,350","0,065","0,341","0,044","0,570","0,147"
148,68,1,200,20230907,7/9/2023,"0,047","0,001","0,058","0,017","0,088","0,022","0,098","0,029","0,157","0,027","0,255","0,019","0,302","0,019","0,298","0,022","0,340","0,032","0,503","0,112"
148,68,1,200,20230918,18/9/2023,"0,026","0,002","0,055","0,009","0,093","0,008","0,105","0,021","0,163","0,011","0,236","0,015","0,276","0,019","0,285","0,031","0,307","0,014","0,462","0,091"
1119,69,3,100,20230711,11/7/2023,"0,022","0,000","0,034","0,002","0,063","0,005","0,045","0,002","0,087","0,003","0,198","0,017","0,264","0,013","0,260","0,062","0,259","0,009","0,708","0,060"
1119,69,3,100,20230718,18/7/2023,"0,010","0,005","0,029","0,004","0,060","0,005","0,033","0,003","0,084","0,006","0,231","0,013","0,332","0,016","0,338","0,029","0,332","0,014","0,821","0,019"
1119,69,3,100,20230808,8/8/2023,"0,034","0,006","0,036","0,010","0,077","0,016","0,049","0,013","0,101","0,002","0,317","0,042","0,387","0,036","0,405","0,045","0,406","0,036","0,783","0,055"
1119,69,3,100,20230825,25/8/2023,"0,035","0,004","0,041","0,011","0,083","0,016","0,063","0,013","0,120","0,007","0,258","0,023","0,313","0,026","0,314","0,032","0,327","0,021","0,666","0,064"
1119,69,3,100,20230907,7/9/2023,"0,047","0,001","0,065","0,015","0,103","0,020","0,108","0,025","0,172","0,023","0,284","0,018","0,337","0,019","0,348","0,021","0,410","0,031","0,528","0,086"
1119,69,3,100,20230918,18/9/2023,"0,026","0,001","0,058","0,007","0,099","0,006","0,109","0,013","0,172","0,009","0,266","0,016","0,322","0,021","0,365","0,033","0,343","0,013","0,542","0,052"
1119,69,3,200,20230711,11/7/2023,"0,021","0,000","0,034","0,002","0,062","0,005","0,044","0,001","0,087","0,003","0,206","0,011","0,271","0,009","0,301","0,038","0,267","0,006","0,746","0,029"
1119,69,3,200,20230718,18/7/2023,"0,006","0,005","0,026","0,004","0,056","0,005","0,033","0,003","0,081","0,005","0,215","0,014","0,318","0,020","0,312","0,034","0,318","0,019","0,811","0,024"
1119,69,3,200,20230808,8/8/2023,"0,031","0,004","0,032","0,007","0,075","0,016","0,041","0,010","0,101","0,002","0,355","0,038","0,442","0,034","0,481","0,044","0,472","0,036","0,842","0,036"
1119,69,3,200,20230825,25/8/2023,"0,036","0,003","0,044","0,009","0,092","0,014","0,062","0,008","0,123","0,006","0,286","0,021","0,362","0,027","0,379","0,030","0,368","0,019","0,721","0,036"
1119,69,3,200,20230907,7/9/2023,"0,046","0,001","0,053","0,016","0,087","0,023","0,085","0,025","0,152","0,028","0,257","0,023","0,303","0,023","0,303","0,027","0,348","0,040","0,563","0,104"
1119,69,3,200,20230918,18/9/2023,"0,027","0,001","0,054","0,007","0,093","0,008","0,103","0,015","0,165","0,010","0,236","0,016","0,275","0,021","0,284","0,034","0,310","0,014","0,466","0,074"
114,70,1,100,20230711,11/7/2023,"0,022","0,000","0,036","0,001","0,067","0,005","0,047","0,002","0,091","0,003","0,202","0,011","0,263","0,008","0,262","0,036","0,260","0,005","0,694","0,037"
114,70,1,100,20230718,18/7/2023,"0,009","0,003","0,028","0,003","0,059","0,004","0,033","0,002","0,083","0,005","0,224","0,010","0,322","0,014","0,320","0,023","0,321","0,011","0,814","0,017"
114,70,1,100,20230808,8/8/2023,"0,022","0,001","0,017","0,002","0,049","0,006","0,023","0,003","0,098","0,001","0,283","0,027","0,382","0,031","0,402","0,038","0,406","0,033","0,891","0,015"
114,70,1,100,20230825,25/8/2023,"0,028","0,002","0,023","0,006","0,060","0,011","0,037","0,006","0,109","0,005","0,228","0,018","0,279","0,020","0,265","0,025","0,292","0,017","0,753","0,038"
114,70,1,100,20230907,7/9/2023,"0,045","0,001","0,038","0,008","0,077","0,014","0,061","0,014","0,141","0,017","0,284","0,015","0,342","0,014","0,348","0,015","0,412","0,023","0,702","0,057"
114,70,1,100,20230918,18/9/2023,"0,028","0,001","0,049","0,005","0,094","0,006","0,091","0,010","0,165","0,008","0,262","0,014","0,317","0,017","0,353","0,028","0,338","0,011","0,591","0,044"
114,70,1,200,20230711,11/7/2023,"0,021","0,000","0,034","0,002","0,063","0,004","0,044","0,002","0,088","0,003","0,214","0,011","0,279","0,011","0,337","0,046","0,272","0,007","0,769","0,030"
114,70,1,200,20230718,18/7/2023,"0,003","0,003","0,024","0,003","0,055","0,004","0,031","0,002","0,079","0,004","0,219","0,016","0,329","0,024","0,334","0,042","0,328","0,022","0,832","0,022"
114,70,1,200,20230808,8/8/2023,"0,022","0,003","0,016","0,004","0,048","0,009","0,021","0,005","0,098","0,001","0,298","0,044","0,410","0,048","0,437","0,064","0,438","0,052","0,908","0,025"
114,70,1,200,20230825,25/8/2023,"0,029","0,003","0,024","0,010","0,067","0,020","0,037","0,010","0,114","0,010","0,285","0,045","0,387","0,050","0,409","0,059","0,384","0,037","0,833","0,047"
114,70,1,200,20230907,7/9/2023,"0,045","0,000","0,038","0,005","0,070","0,008","0,061","0,009","0,135","0,010","0,263","0,013","0,319","0,015","0,318","0,018","0,376","0,027","0,676","0,043"
114,70,1,200,20230918,18/9/2023,"0,028","0,001","0,050","0,005","0,092","0,006","0,095","0,011","0,163","0,008","0,253","0,015","0,307","0,019","0,342","0,031","0,332","0,012","0,564","0,051"
1201,71,4,100,20230711,11/7/2023,"0,022","0,000","0,035","0,001","0,065","0,004","0,045","0,001","0,089","0,002","0,194","0,009","0,257","0,006","0,232","0,028","0,255","0,004","0,676","0,034"
1201,71,4,100,20230718,18/7/2023,"0,011","0,004","0,028","0,003","0,058","0,005","0,033","0,003","0,082","0,005","0,225","0,011","0,323","0,014","0,318","0,024","0,322","0,012","0,812","0,019"
1201,71,4,100,20230808,8/8/2023,"0,021","0,001","0,016","0,002","0,045","0,004","0,021","0,001","0,098","0,000","0,266","0,028","0,354","0,030","0,354","0,038","0,369","0,030","0,886","0,013"
1201,71,4,100,20230825,25/8/2023,"0,030","0,002","0,030","0,007","0,073","0,013","0,049","0,007","0,118","0,006","0,285","0,034","0,364","0,045","0,382","0,055","0,371","0,035","0,774","0,040"
1201,71,4,100,20230907,7/9/2023,"0,046","0,001","0,053","0,012","0,090","0,020","0,089","0,021","0,158","0,023","0,257","0,021","0,302","0,021","0,303","0,024","0,344","0,037","0,545","0,086"
1201,71,4,100,20230918,18/9/2023,"0,025","0,002","0,067","0,009","0,102","0,009","0,146","0,022","0,178","0,013","0,232","0,019","0,264","0,025","0,262","0,045","0,302","0,018","0,285","0,106"
1201,71,4,200,20230711,11/7/2023,"0,021","0,000","0,033","0,001","0,061","0,003","0,044","0,002","0,087","0,002","0,201","0,011","0,266","0,010","0,275","0,043","0,263","0,006","0,727","0,038"
1201,71,4,200,20230718,18/7/2023,"0,002","0,003","0,023","0,002","0,052","0,003","0,031","0,002","0,077","0,003","0,211","0,013","0,312","0,016","0,295","0,028","0,312","0,016","0,808","0,019"
1201,71,4,200,20230808,8/8/2023,"0,022","0,001","0,016","0,002","0,048","0,007","0,020","0,002","0,098","0,001","0,318","0,055","0,429","0,061","0,448","0,077","0,443","0,058","0,913","0,017"
1201,71,4,200,20230825,25/8/2023,"0,034","0,003","0,038","0,009","0,085","0,017","0,049","0,009","0,120","0,007","0,299","0,034","0,386","0,046","0,406","0,059","0,385","0,035","0,783","0,046"
1201,71,4,200,20230907,7/9/2023,"0,046","0,001","0,054","0,009","0,086","0,013","0,091","0,016","0,153","0,017","0,243","0,014","0,287","0,014","0,281","0,015","0,316","0,023","0,512","0,067"
1201,71,4,200,20230918,18/9/2023,"0,024","0,002","0,067","0,008","0,102","0,008","0,143","0,019","0,175","0,010","0,227","0,014","0,258","0,017","0,253","0,030","0,298","0,012","0,278","0,082"
102,72,1,100,20230711,11/7/2023,"0,022","0,000","0,036","0,001","0,065","0,003","0,047","0,002","0,089","0,002","0,197","0,009","0,261","0,007","0,249","0,030","0,258","0,004","0,685","0,034"
102,72,1,100,20230718,18/7/2023,"0,009","0,004","0,028","0,003","0,058","0,004","0,033","0,002","0,082","0,004","0,224","0,008","0,322","0,012","0,316","0,020","0,321","0,010","0,813","0,015"
102,72,1,100,20230808,8/8/2023,"0,027","0,002","0,024","0,003","0,063","0,008","0,031","0,004","0,099","0,001","0,325","0,031","0,417","0,033","0,442","0,042","0,430","0,036","0,867","0,020"
102,72,1,100,20230825,25/8/2023,"0,032","0,003","0,034","0,010","0,078","0,018","0,046","0,009","0,116","0,008","0,250","0,027","0,303","0,032","0,296","0,038","0,313","0,024","0,729","0,055"
102,72,1,100,20230907,7/9/2023,"0,047","0,001","0,066","0,021","0,109","0,030","0,111","0,034","0,183","0,038","0,292","0,029","0,341","0,027","0,351","0,028","0,420","0,045","0,518","0,116"
102,72,1,100,20230918,18/9/2023,"0,025","0,002","0,062","0,008","0,099","0,008","0,128","0,018","0,172","0,011","0,232","0,017","0,267","0,022","0,267","0,035","0,305","0,015","0,352","0,085"
102,72,1,200,20230711,11/7/2023,"0,021","0,000","0,033","0,002","0,061","0,004","0,043","0,002","0,087","0,003","0,215","0,014","0,282","0,011","0,351","0,051","0,275","0,007","0,781","0,029"
102,72,1,200,20230718,18/7/2023,"0,004","0,003","0,026","0,003","0,057","0,003","0,032","0,002","0,081","0,005","0,213","0,017","0,314","0,028","0,308","0,051","0,315","0,024","0,814","0,030"
102,72,1,200,20230808,8/8/2023,"0,027","0,002","0,023","0,003","0,059","0,006","0,030","0,004","0,099","0,001","0,330","0,028","0,417","0,027","0,450","0,037","0,449","0,028","0,873","0,019"
102,72,1,200,20230825,25/8/2023,"0,035","0,005","0,040","0,016","0,082","0,025","0,063","0,024","0,120","0,013","0,263","0,043","0,336","0,053","0,345","0,059","0,348","0,043","0,693","0,109"
102,72,1,200,20230907,7/9/2023,"0,047","0,001","0,058","0,014","0,089","0,019","0,092","0,020","0,155","0,022","0,256","0,021","0,301","0,020","0,297","0,022","0,346","0,034","0,526","0,084"
102,72,1,200,20230918,18/9/2023,"0,025","0,002","0,060","0,010","0,096","0,010","0,117","0,022","0,166","0,013","0,223","0,021","0,255","0,026","0,242","0,045","0,292","0,018","0,347","0,116"
185,73,2,100,20230711,11/7/2023,"0,021","0,000","0,034","0,001","0,061","0,003","0,044","0,001","0,086","0,002","0,198","0,010","0,265","0,009","0,271","0,037","0,261","0,005","0,720","0,034"
185,73,2,100,20230718,18/7/2023,"0,008","0,004","0,027","0,003","0,057","0,004","0,031","0,002","0,081","0,004","0,229","0,011","0,338","0,015","0,353","0,026","0,336","0,013","0,837","0,015"
185,73,2,100,20230808,8/8/2023,"0,021","0,001","0,015","0,001","0,045","0,004","0,021","0,001","0,098","0,000","0,278","0,027","0,383","0,028","0,398","0,037","0,396","0,029","0,902","0,010"
185,73,2,100,20230825,25/8/2023,"0,029","0,002","0,023","0,007","0,061","0,012","0,037","0,005","0,109","0,005","0,252","0,036","0,321","0,049","0,324","0,062","0,330","0,039","0,797","0,043"
185,73,2,100,20230907,7/9/2023,"0,045","0,001","0,045","0,013","0,076","0,022","0,073","0,020","0,144","0,025","0,259","0,023","0,315","0,023","0,318","0,025","0,371","0,039","0,628","0,088"
185,73,2,100,20230918,18/9/2023,"0,027","0,002","0,057","0,010","0,094","0,010","0,116","0,022","0,168","0,014","0,234","0,026","0,272","0,033","0,279","0,058","0,308","0,023","0,414","0,117"
185,73,2,200,20230711,11/7/2023,"0,022","0,000","0,034","0,001","0,061","0,004","0,045","0,002","0,087","0,003","0,195","0,009","0,261","0,007","0,249","0,033","0,259","0,005","0,694","0,036"
185,73,2,200,20230718,18/7/2023,"0,005","0,004","0,025","0,003","0,054","0,003","0,033","0,002","0,078","0,003","0,211","0,012","0,308","0,013","0,289","0,022","0,308","0,013","0,797","0,017"
185,73,2,200,20230808,8/8/2023,"0,021","0,001","0,015","0,001","0,047","0,004","0,021","0,002","0,098","0,000","0,303","0,023","0,400","0,027","0,423","0,031","0,423","0,025","0,907","0,010"
185,73,2,200,20230825,25/8/2023,"0,026","0,001","0,015","0,004","0,046","0,008","0,026","0,004","0,102","0,004","0,215","0,029","0,287","0,043","0,285","0,052","0,298","0,035","0,832","0,037"
185,73,2,200,20230907,7/9/2023,"0,045","0,000","0,043","0,006","0,075","0,008","0,072","0,011","0,142","0,012","0,253","0,012","0,303","0,013","0,301","0,015","0,352","0,023","0,614","0,050"
185,73,2,200,20230918,18/9/2023,"0,027","0,001","0,055","0,007","0,093","0,007","0,112","0,018","0,166","0,011","0,228","0,018","0,261","0,024","0,262","0,041","0,302","0,017","0,401","0,095"
1121,74,3,100,20230711,11/7/2023,"0,022","0,000","0,035","0,001","0,065","0,004","0,046","0,002","0,089","0,002","0,200","0,011","0,264","0,009","0,260","0,040","0,259","0,006","0,698","0,041"
