codigo,clase,nitrogeno,B1_mean,B1_std,B1_count,B2_mean,B2_std,B2_count,B3_mean,B3_std,B3_count,B4_mean,B4_std,B4_count,B5_mean,B5_std,B5_count,B6_mean,B6_std,B6_count,B7_mean,B7_std,B7_count,B8_mean,B8_std,B8_count,B9_mean,B9_std,B9_count,NDVI,date
211,Magic9,100 kg N/ha,0.06103473705249828,0.0047301276750172615,819,0.042736654316549334,0.005562001797642969,819,0.06382199521466489,0.007891358258453142,819,0.04667564364143344,0.007454095412714633,819,0.09261097517933456,0.008801056040252843,819,0.18401425167172236,0.014257357479402004,819,0.22668257679549184,0.016133074951074383,819,0.24178207080733935,0.02960270062581517,819,0.21783421182224894,0.016701410882790195,819,0.676377913964769,2024-07-10
210,Magic6,100 kg N/ha,0.06102342643186391,0.004259381676914441,761,0.04316894390893202,0.005564733879730225,761,0.0648491868208335,0.009046732856042395,761,0.047695926861756735,0.009096702593449526,761,0.09302371983785718,0.009856633563445207,759,0.18034396879619743,0.014430591272383324,761,0.22107085981130914,0.016463740252189423,761,0.23239378358938692,0.02906581689136266,761,0.21311084481639084,0.015038490966283607,761,0.659423926820215,2024-07-10
209,Magic4,100 kg N/ha,0.06190313117226611,0.003755017741814095,799,0.04198126381120933,0.0044302917679324115,799,0.06285582197473404,0.006962907977543316,799,0.04738714817319257,0.006461395716124288,799,0.09148724953433002,0.006970314854744341,799,0.17604691334749492,0.01262670830098569,799,0.21964547511782306,0.012718001455279073,799,0.23247981638424983,0.022165414897026066,799,0.2118513085815277,0.012193521031227802,799,0.6613594730758842,2024-07-10
208,Copsemar7,100 kg N/ha,0.061549236782790624,0.004749408031350518,857,0.04312505466100633,0.005014593217473769,857,0.06606781468786464,0.006579548115239482,857,0.04996109453911264,0.007310329067286539,857,0.09691950153720282,0.008103329014850143,857,0.1873298564897535,0.01222267081449873,857,0.2291464165739863,0.012189957816691147,857,0.24947475580239936,0.021671056766253118,857,0.22330655573129377,0.012373010500459651,857,0.6662985111359839,2024-07-10
114,Jsendra,100 kg N/ha,0.06277475723472588,0.002324405289303497,963,0.042316634830779874,0.002770979176455232,963,0.06480074968664817,0.004213271344187811,963,0.04761600197289963,0.0034111077043606267,963,0.09460400891328774,0.004087946345444568,963,0.18531716922114325,0.011242767531337778,963,0.22989145122460736,0.011655704703280784,963,0.2508327527704764,0.0210153649627868,963,0.22365797444914978,0.011758420851863195,963,0.6809100308437026,2024-07-10
113,OJGC - pirl,100 kg N/ha,0.055058797200520836,0.0015048614078949738,1062,0.05012160910051421,0.00234353624705784,1062,0.07800961079570533,0.005410475462075212,1062,0.05655559532610935,0.0023722552297888245,1062,0.10596765636724267,0.005397980604873621,1062,0.20801904825616466,0.01329825599461124,1062,0.2431334299780779,0.012825317378134983,1062,0.2647486684910546,0.02080964032324576,1062,0.2307334655646775,0.011367298287948819,1062,0.6479623727726693,2024-07-10
112,Magic9,100 kg N/ha,0.05609203243519791,0.0017354825814646661,722,0.04827786812821914,0.0021650231613669587,722,0.070803782286076,0.004456965626621642,722,0.05523897736356529,0.0026665996102173107,722,0.10046480765303085,0.004942740828931634,722,0.1911984810868789,0.012035796115580656,722,0.22693073980695982,0.012747339205483422,722,0.23839600792882185,0.019646175767715983,722,0.21470916832583103,0.011552143092111868,722,0.623757521205717,2024-07-10
111,Magic8,100 kg N/ha,0.0590450139848504,0.0014833779733910094,986,0.04565714435693458,0.002163017906226492,986,0.06999110595207911,0.005551544149698881,986,0.05128232557439901,0.0022679668742141197,986,0.10049636562262297,0.006230720512088575,986,0.1991239783730033,0.0169738904704805,986,0.23189639077950686,0.0159890102267157,986,0.24339173725120436,0.025108109235547713,986,0.21898504106316558,0.013934463737281237,986,0.6519386532858891,2024-07-10
110,Magic7,100 kg N/ha,0.056764570333189886,0.001841361361763909,1003,0.04753316649173573,0.002317388885921304,1003,0.07006679242058979,0.0047167743687558305,1003,0.05287016757345152,0.0026866637394179983,1003,0.10045648880993738,0.005066313118170708,1003,0.18736069318898774,0.012674348097282039,1003,0.21963187585680458,0.012667617845392349,1003,0.22222763472278478,0.019927434125265073,1003,0.20546423473719466,0.012064563505833438,1003,0.6156263908170461,2024-07-10
109,Magic6,100 kg N/ha,0.05644162680215881,0.0026511785762784066,1035,0.04753906692283741,0.0031600725277229256,1035,0.07051844205257397,0.006274998887741872,1035,0.052300103966164704,0.004161365914356396,1035,0.10128719311405496,0.007051677690506864,1035,0.19058380864092694,0.013320340568774295,1035,0.22114380177668327,0.012286627120593299,1035,0.22277528329747887,0.019816676347013173,1035,0.205203792553593,0.011048784405358614,1035,0.6197398503266442,2024-07-10
108,Magic5,100 kg N/ha,0.05969928634943365,0.001567386277605509,967,0.04419191867390488,0.0021622648580274235,967,0.06699980427092085,0.004856888942479692,967,0.04739428010327123,0.0027550555524714078,967,0.09863971603693365,0.005317285554746399,967,0.19787323092723952,0.013840225896358062,967,0.23286166580657802,0.013480288167166642,967,0.23584798597870346,0.022552293368296658,967,0.21510824619675867,0.012049838811045745,967,0.6653445775670035,2024-07-10
407,OJGC - pirl,200 kg N/ha,0.06251786060822316,0.0023339721997324165,1170,0.04102868300217848,0.0022887082299197082,1170,0.06584651979625734,0.006185319330086343,1170,0.040822483943058895,0.002251929867633356,1170,0.09555502266719423,0.006195837476087054,1160,0.19154597877437232,0.02837950634881527,1170,0.22426476111778845,0.03089819492502352,1170,0.23181548811431624,0.05199273591032649,1170,0.20550706651475695,0.03033997932492362,1170,0.7005370628676183,2024-07-10
406,Magic5,200 kg N/ha,0.06064484336159446,0.0019345827855212652,946,0.04243366814062913,0.0020106678119633675,946,0.06752683546780028,0.004500758735075037,946,0.043755722852388344,0.002557815061211478,946,0.09975743041734111,0.005931320749930193,946,0.20488634169983813,0.018359339111707625,946,0.23786831103722086,0.02065501600560366,946,0.25683640526414675,0.036005127365252035,946,0.21986858537282802,0.02101731817787017,946,0.7088698022363055,2024-07-10
405,Magic3,200 kg N/ha,0.05856639265449126,0.002411038919093849,1055,0.04475202153644291,0.002780552978048396,1055,0.07082552796856487,0.005855249042384704,1055,0.04701020661123556,0.00391441356889958,1055,0.10369637294968158,0.007468855804299884,1055,0.20698771544542358,0.01574245729729436,1055,0.23802206753554503,0.015294416155832047,1055,0.2566562453717417,0.026372952337723646,1055,0.21987796439943721,0.014454276749778993,1055,0.6903826135270891,2024-07-10
404,Magic4,200 kg N/ha,0.057180983905196756,0.004279117539290029,1057,0.04677870505918505,0.0045889369393008386,1057,0.07424463364123847,0.008939823952939893,1057,0.052535389996747874,0.007126668618995839,1057,0.10841408605945482,0.011195931405805165,1057,0.19400695685293726,0.016948586622246208,1057,0.22050722928800556,0.01681028154663828,1057,0.22926531225978594,0.029926084932782874,1057,0.20733661344847593,0.01686084505750059,1057,0.627145073975558,2024-07-10
403,Magic9,200 kg N/ha,0.058981735483479715,0.002487947948324891,781,0.04552089481133963,0.003306443751349047,781,0.07153264630619298,0.005773932984803712,781,0.05226306207048756,0.008856828921499095,781,0.103149394524998,0.007394773439565135,781,0.1881681434934179,0.02617515560704958,781,0.21736127435779448,0.026040887018810965,781,0.22596879438920456,0.04346955656422847,781,0.2072264882574924,0.02891384379904135,781,0.6243200707819812,2024-07-10
402,Magic6,200 kg N/ha,0.05535945913692872,0.003533925367091894,893,0.0490975630910773,0.004805187975863986,893,0.07452695874324171,0.008919278958664907,893,0.051683304157662896,0.007522672876620714,893,0.11209998392444709,0.010810356634788958,893,0.20826095803187114,0.027419030748167515,893,0.2312170970613452,0.0257415042126764,893,0.24864875135603304,0.044651607869844546,893,0.22324177399194253,0.028607202540987777,893,0.6558255889850826,2024-07-10
401,Magic7,200 kg N/ha,0.05619658919127274,0.0038204898309724886,907,0.049044952897278976,0.005235464153520195,907,0.07369650238272636,0.009710087709286955,907,0.057095385701811434,0.013813168176109879,907,0.1098400481874914,0.011844574788059723,907,0.19176475583784108,0.035685966950658204,907,0.21700898394432194,0.036995708851800556,907,0.22573793657296548,0.06362404190155259,907,0.21177013864065083,0.04121878007146432,907,0.5962612520858317,2024-07-10
307,Ricastello,200 kg N/ha,0.051985356641205425,0.007820986376071605,673,0.05433530651619672,0.009479031117175766,673,0.08290300751866062,0.013299696783549036,673,0.06572822015317376,0.01837039949352544,673,0.12091633540205934,0.014730778179621129,673,0.2111536850723788,0.03210786091083658,673,0.23283962119387305,0.030946460214591267,673,0.2552058090958163,0.054865259816226045,673,0.2329095667574062,0.03527908935617399,673,0.590394198415277,2024-07-10
306,Magic1,200 kg N/ha,0.054678518188711764,0.003038636278016055,1038,0.050489208831493104,0.004842400053030435,1038,0.07602573313924389,0.008662017101801324,1038,0.058493443307159956,0.015811067830243743,1038,0.11048520185584508,0.010141153393507232,1038,0.20198799971211162,0.04674423335921853,1038,0.22973594592026433,0.048452894897694526,1038,0.2478169935516769,0.08292463990205239,1038,0.22768212467259755,0.05555954385483249,1038,0.6180773733536435,2024-07-10
305,Jsendra,200 kg N/ha,0.05902783442202801,0.005627995798196226,868,0.04460121189943656,0.006600581517078304,868,0.0656365469304098,0.010489348153596376,868,0.04712911684941586,0.011720524541707057,868,0.10051351098970335,0.013854510762473246,868,0.19772940077539963,0.021333312879806745,868,0.2307173557545183,0.02587854246149532,868,0.24918535997241323,0.04567391228061796,868,0.22629548877065633,0.031545907539134374,868,0.6818979797753578,2024-07-10
304,Magic9,200 kg N/ha,0.05627016596983228,0.006438694521445128,933,0.04755211898623811,0.00684544487314069,933,0.07102281870949306,0.010390176143475672,933,0.05190744430689183,0.011625856306831899,933,0.10831861915056856,0.01315855239068556,933,0.20339285471303925,0.03016846643981445,933,0.23207093920610597,0.034037152828035516,933,0.2497400608860028,0.059178583936019054,933,0.2252506366496684,0.040574661406206705,933,0.6558403871187428,2024-07-10
303,Magic7,200 kg N/ha,0.0597350573930584,0.003929822859992434,915,0.04359791239754098,0.004937007919432361,915,0.0650711768311881,0.008006963954196956,915,0.04471359669836492,0.010797332590178971,915,0.09721974802541208,0.009627921640496088,910,0.20057626526212433,0.030735187930385502,915,0.2370266440136185,0.035784660602809125,915,0.2605706720404286,0.06252107594473061,915,0.23152986120005123,0.040845681091169796,915,0.7070691072089099,2024-07-10
302,Magic8,200 kg N/ha,0.062389135670754936,0.0030995404617119677,769,0.04164833892306364,0.0037915992705122793,769,0.06859956203108492,0.008027024910620002,769,0.0435101542578252,0.006671672666774009,769,0.1059323251247406,0.010726191497959515,768,0.22157081236919904,0.03011739598920365,769,0.25144135037386217,0.03199449053891465,769,0.2816479190583347,0.05718904554532412,769,0.24577817681241873,0.03513868803290481,769,0.7323753716825656,2024-07-10
301,OJGC - pirl,200 kg N/ha,0.05659683195549987,0.002548943554395708,954,0.04769635150517558,0.0027204849270282077,954,0.07642321316701062,0.00655301311182106,954,0.05102131201786065,0.003454183366611737,954,0.10931177359207121,0.007154577579038889,954,0.22428942026582155,0.020824702184414814,954,0.2549459589352398,0.02128528381225115,954,0.2788070582743711,0.03398358433829831,954,0.2380088310321672,0.021081253462049473,954,0.690619021203936,2024-07-10
207,Magic8,200 kg N/ha,0.05791835066988412,0.001970501200009459,983,0.04586516464714601,0.0020035788734224067,983,0.07306360689087535,0.005117893933379902,983,0.05198501400641968,0.004588002920841534,983,0.10782999715872965,0.0073080966458824595,983,0.2070186766336311,0.025478146963112604,983,0.2359080814272317,0.02704727697697455,983,0.24760882512477747,0.0417123631536639,983,0.21704994116285448,0.026349626952028016,983,0.6529633976641652,2024-07-10
206,Magic7,200 kg N/ha,0.05648991433363207,0.002223050764222826,1203,0.04659161524086918,0.002485000008908356,1203,0.07189695337664952,0.005887783330828163,1203,0.0518763313071488,0.004578515845675993,1203,0.10417417556369493,0.007587594527739109,1203,0.19568325179077048,0.025060649620539725,1203,0.22736361813565045,0.027249168296235884,1203,0.23225449762637676,0.0420387912212969,1203,0.20667173618687656,0.026192776368366328,1203,0.6348419388218824,2024-07-10
205,OJGC - pirl,200 kg N/ha,0.05622699644111089,0.002168072905316645,939,0.04735295434856313,0.002326953682567969,939,0.07697725956178447,0.006583665476848018,939,0.051721729282626965,0.004137217894068267,939,0.10669253250788321,0.0073443223478395795,939,0.2157895349212094,0.02135779351418177,939,0.24696753098687932,0.021256475013467706,939,0.26286874919399794,0.0324078797092816,939,0.22647936478717384,0.019434940344376074,939,0.6711805803336157,2024-07-10
204,Magic5,200 kg N/ha,0.055533743004628947,0.003210262681756212,954,0.04753327919502178,0.004048544639382079,954,0.07500203450520833,0.00778570945640723,954,0.05127090678025092,0.010881437124850651,954,0.10764076024981165,0.010855850296619582,954,0.19919542996388562,0.041526689967582076,954,0.23324896854424626,0.049948551032847774,954,0.25212129157044355,0.08874850716402413,954,0.22318128083881578,0.05747304219325644,950,0.6620156545951369,2024-07-10
203,Jsendra,200 kg N/ha,0.05497482032106634,0.0038347358395209763,1140,0.04781943204110129,0.004320883975250455,1140,0.07230966802228961,0.008055838684754919,1140,0.048943429244192024,0.009355996340286516,1140,0.10476100988555373,0.010405558198842235,1140,0.20391837672183388,0.03068940964028626,1140,0.2391367326702988,0.036267777297709546,1140,0.2650188512969435,0.06696771670436279,1140,0.23359417831688598,0.045420528473276815,1140,0.6882209597927835,2024-07-10
202,Magic1,200 kg N/ha,0.05046200610060341,0.0034268480447641426,1006,0.052919664629411035,0.0036975704252744193,1006,0.08373899820073698,0.007239836577484498,1006,0.053149957069108786,0.00663894838054969,1006,0.11523102292009661,0.008389765740788455,1006,0.24574296469716855,0.03832942475503047,1006,0.28299526571042494,0.04451647831681849,1006,0.3448379546937127,0.08104593947968664,1006,0.29031177922698187,0.053418316998751984,1006,0.7329066763174295,2024-07-10
201,Gavina,200 kg N/ha,0.05399158544707717,0.0029206348135336975,912,0.049411121167634665,0.003412717792399831,912,0.0747512516222502,0.007656220341242119,912,0.049174154013918156,0.007573252950217154,912,0.10540942141884252,0.009540625537943602,912,0.22418226275527686,0.026919230366420063,912,0.2638173688922012,0.03203698140536867,912,0.31188931381493284,0.05971954908406971,912,0.2691731871220103,0.0395810098245676,912,0.7276149021134014,2024-07-10
107,Magic4,200 kg N/ha,0.053700981765496925,0.003290481053617538,610,0.049322709880891394,0.0038506865832669,610,0.07230574811091188,0.007100285364142022,610,0.048899387922443326,0.0062888856196447115,610,0.10159077878858222,0.0073511909981952665,610,0.22174812692110657,0.02094201335775789,610,0.2634673071689293,0.021706274754307902,610,0.3128580062115779,0.041210446720432205,610,0.2704665387263063,0.025768111426670987,610,0.7296564564243437,2024-07-10
106,Magic3,200 kg N/ha,0.05170155534840593,0.003481056878752115,891,0.05139365233689981,0.0036581718608602347,891,0.07579411293654864,0.0075208942443576255,891,0.04934080575585499,0.005611728442666399,891,0.1052055744209675,0.008546736929949972,891,0.23085571700073654,0.023925397353055405,891,0.2708827916754349,0.026966425446151465,891,0.3238374686535494,0.04900708091325312,891,0.2763821209052329,0.03195592726416001,891,0.7355644251587677,2024-07-10
105,Magic2,200 kg N/ha,0.056029420897795584,0.00483845744471389,1141,0.047788832294220054,0.005057972068021202,1141,0.07604787226417,0.010169236617690633,1141,0.045206693470425816,0.008307441737610577,1141,0.10814696837683502,0.010898605280724722,1141,0.23673247622357033,0.03549785962623894,1141,0.2747531526450208,0.03978437313677015,1141,0.3294001586807077,0.07177081486689281,1141,0.2793629919615469,0.04878537008600905,1141,0.7586445992067045,2024-07-10
104,Magic1,200 kg N/ha,0.054108426821976204,0.002787715290569984,1073,0.049464233768175166,0.00294510024456616,1073,0.07902895171066811,0.006807784463252488,1073,0.049284783014046846,0.00509054563337231,1073,0.11126498518318965,0.007672526556533938,1073,0.234336476179338,0.031249640900230923,1073,0.27525166052029937,0.03561049192547772,1073,0.3232809246308539,0.06375231277267958,1073,0.2691401528734419,0.04331602084009012,1073,0.7354303844785357,2024-07-10
103,Gavina,200 kg N/ha,0.05921800282536721,0.001462606622886369,784,0.044280597141810825,0.0019420597013884771,784,0.06812863447228257,0.004037057124312194,784,0.04644264493669782,0.0020706426375726324,784,0.09910994159932039,0.004226718374261772,784,0.19484157951510683,0.01181736205256196,784,0.23251735920808753,0.012191575685530042,784,0.24243736267089844,0.019293528674766098,784,0.21390498414331552,0.010618787251451958,784,0.6784641116474647,2024-07-10
102,Copsemar7,200 kg N/ha,0.06053253912156628,0.0020773074348035625,744,0.042951778698992985,0.0026132725424899313,744,0.06769163890551495,0.0059582476888821,744,0.045624989335254953,0.003444698651639796,744,0.09850774785523773,0.006975141675773579,744,0.19645656052456106,0.01512962753900604,744,0.23437044697423134,0.015181617340830829,744,0.24237811180853075,0.024087227641902974,744,0.21448730140604,0.013820737859731447,744,0.6831632079372879,2024-07-10
101,Ricastello,200 kg N/ha,0.05747562244625911,0.0034249205061274717,652,0.04716518027650798,0.005048836263059862,652,0.0815705141406849,0.01468440970328,652,0.05228033241318779,0.007841068239636685,652,0.1135689202993194,0.01749547127828788,652,0.21473038562236388,0.02305163420713513,652,0.24504480186415598,0.019395059023748825,652,0.25639008598093604,0.03055025633624094,652,0.2256949723132549,0.016971821546702237,652,0.6612546632412699,2024-07-10
414,Ricastello,200 kg N/ha,0.0628920996749161,0.0025616102367331866,745,0.04112049077181208,0.003066320051275149,745,0.06699799403248217,0.007594624510475028,745,0.042195475021464715,0.006382468212898363,745,0.10215343500943792,0.00999050954432905,745,0.20716599842045932,0.02280964770610595,745,0.23949658694683304,0.023415244029334908,745,0.25169890742973994,0.03542143903108095,745,0.2217009064335151,0.021355935223473253,745,0.7128527965078038,2024-07-10
413,Jsendra,200 kg N/ha,0.06054186176609348,0.0023913936989888914,1184,0.04232162720448262,0.002362261679811383,1184,0.06257518562110695,0.00514238099914288,1184,0.04329463275703224,0.003529278781521874,1184,0.09826252911541913,0.006634805436247032,1184,0.19241049483015732,0.013207903652828501,1184,0.22402219514589053,0.01355126344858202,1184,0.22865419130067569,0.021428071760318634,1184,0.19888491243929476,0.013975112521556204,1184,0.6815972055989103,2024-07-10
412,Copsemar7,200 kg N/ha,0.0628901134336615,0.002168270399770377,1211,0.04018920911037656,0.003450285850924962,1211,0.06005550671175036,0.00753559195468373,1211,0.03817450399737433,0.005865492080257352,1211,0.09537124317216675,0.008899287120389064,1205,0.198330615395657,0.018680696081719267,1211,0.23274388458982762,0.020081055575307444,1211,0.2487661423120097,0.0394136819664979,1211,0.21430487514527377,0.023307688208242458,1210,0.7339205547323263,2024-07-10
411,Gavina,200 kg N/ha,0.06117121378580729,0.0021872420679127378,936,0.0422615719656659,0.0031977283338464595,936,0.06450622917240502,0.00616184519821725,936,0.04110591431968232,0.004637331690690625,936,0.10162603753244775,0.007349673698788902,936,0.20730577778612447,0.020634002566585624,936,0.23832601563543335,0.020855604633809414,936,0.2601766993856838,0.03825028894640434,936,0.22699486496102098,0.022957934249333446,936,0.7271272058209034,2024-07-10
410,Magic1,200 kg N/ha,0.057307657899386875,0.00275505777303589,934,0.046401552776197806,0.003889656760860248,934,0.07119474880700448,0.007967864471315452,934,0.04717253413394381,0.006220996054242087,934,0.10923835705383432,0.009233084792256417,934,0.2178720641697755,0.028540720799590757,934,0.2465475927838932,0.030005681170960953,934,0.27478605674727313,0.05483460021320988,934,0.23928088039095957,0.03539923915751239,934,0.7069652093778259,2024-07-10
409,Magic2,200 kg N/ha,0.06020824850811618,0.00436863119226406,939,0.04412474545934838,0.005178346207409977,939,0.07039156457740532,0.009572042562456189,939,0.04447128978400185,0.008019335726747194,939,0.10743471253286409,0.01142001180024977,939,0.22379641791882987,0.02352764529187511,939,0.2494192235132122,0.021531403154398675,939,0.28102678942858095,0.040164758570404156,939,0.244874103127704,0.025400918081276327,939,0.7267492951627672,2024-07-10
408,Magic8,200 kg N/ha,0.05738481168812979,0.006194127634385451,1011,0.04748466484152834,0.0073958725270488485,1011,0.07649064936576563,0.012004514951585771,1011,0.053776621228981206,0.01266541285276355,1011,0.1196752787815475,0.015854713572457962,1011,0.21804531863370116,0.02787605085900217,1011,0.23872849401215535,0.026635405631466526,1011,0.2606906306024357,0.04684411857526838,1011,0.23206044847014867,0.0325607590198596,1011,0.6579826934868858,2024-07-10
314,Copsemar7,200 kg N/ha,0.05706245851162762,0.005773858042764788,943,0.047437253205672554,0.00631861073858912,943,0.07380532257630236,0.010549149141522022,943,0.051435767908996385,0.010059674141045126,943,0.11234662894353128,0.012673525191160563,943,0.22005960215692935,0.023418379134560085,943,0.24557558223526146,0.021339336753383148,943,0.27208760687301164,0.03855654125690596,943,0.24151358902770415,0.02341727174774546,943,0.6820275014523811,2024-07-10
313,Magic4,200 kg N/ha,0.0553449136870248,0.005295029854463808,896,0.048400555338178365,0.00610427817635324,896,0.07196026188986641,0.010387503527413208,896,0.05307968173708234,0.00959366289594472,896,0.11052240644182477,0.012401877027661575,896,0.1962775162288121,0.025153615597191113,896,0.22084699358258927,0.025223098346454382,896,0.22854776041848318,0.043235662332034484,896,0.21030599730355398,0.029439065603736613,896,0.6230503580843365,2024-07-10
312,Magic6,200 kg N/ha,0.05438202277512788,0.005594087871548903,1063,0.049717886091287924,0.006553850928445041,1063,0.07446517298385319,0.010647857576427482,1063,0.0534085572494837,0.01142507094344177,1063,0.11212324714840076,0.013523192398838273,1063,0.21031767449509053,0.023320407053072527,1063,0.23513809735216515,0.024449567289457717,1063,0.25405969915811677,0.0423270805998949,1063,0.2267415431570805,0.028483723120314733,1063,0.65259140651787,2024-07-10
311,Magic2,200 kg N/ha,0.05983220566437854,0.005387690379610632,1236,0.04487420980212758,0.006061636357480183,1236,0.0715574924999842,0.010548809363511097,1236,0.04712188745393722,0.010895304921741974,1236,0.10890815018835963,0.01419621927746308,1236,0.21590998874898867,0.030604533102513178,1236,0.2422259679504197,0.03276265448119801,1236,0.2653378236641004,0.0571258131224797,1236,0.23537247543581866,0.03946991903631951,1236,0.6983810342438932,2024-07-10
310,Gavina,200 kg N/ha,0.056515032417501075,0.008212833882155024,1161,0.04695849948459201,0.008609179197088855,1161,0.07074453007240525,0.012507390796511243,1161,0.050516540895342105,0.015135261680717585,1161,0.1067340689274187,0.016542930788993156,1157,0.19694373157905362,0.03243759950820348,1161,0.2260372086294143,0.03690266537518882,1161,0.2381382563522825,0.06392709136937313,1161,0.2152264157212263,0.044202640316854856,1161,0.649986479510984,2024-07-10
309,Magic5,200 kg N/ha,0.056933358721258515,0.007656887925335634,1055,0.04743998739956679,0.00901109808133825,1055,0.07461036573654102,0.0135512158927419,1055,0.05440070708216084,0.016723062317617377,1055,0.11274038739678983,0.016614844245342347,1055,0.19784921944423875,0.03601968426539329,1055,0.22388907337640698,0.03933036681546871,1055,0.23313286225377666,0.0682290109052774,1055,0.20962293001147808,0.04633400682673846,1055,0.6216044811198917,2024-07-10
308,Magic3,200 kg N/ha,0.05486131241181856,0.003131281752048931,1041,0.04879101140354827,0.002924556514931995,1041,0.07621079883703695,0.005544458692326677,1041,0.05628521687473733,0.0045360420940793586,1041,0.11279006650193624,0.007007297664444318,1041,0.19524217178681857,0.03076857846283562,1041,0.22277972746307637,0.03409235868570685,1041,0.22543126819914747,0.05345888298297739,1041,0.20148625589127042,0.033975317845235595,1041,0.6004123304323096,2024-07-10
214,Magic3,200 kg N/ha,0.05433709449374799,0.002924116269339031,970,0.0489991414178278,0.003014620428353723,970,0.07685428894672197,0.005689230602686302,970,0.05580589058472938,0.004924674838371337,970,0.11113653281300338,0.0073915387751527445,970,0.19797821044921876,0.02783069961025542,970,0.22574041307586984,0.029826396227296683,970,0.22948139623268363,0.046107526279650965,970,0.20381793779196197,0.02916143777875205,970,0.6087740802803754,2024-07-10
213,Magic2,200 kg N/ha,0.05658291812881409,0.0028331966535438888,996,0.04722479548320234,0.0029041504178562156,996,0.07663758978786239,0.005858651333599535,996,0.053826102291245057,0.005786879972463077,996,0.11135743229264715,0.008889564873347015,996,0.20372563863853854,0.02760695598755202,996,0.23111583908877698,0.03007570136165152,996,0.23637197103845067,0.04666380029939655,996,0.20775909117426739,0.03088328781176802,996,0.6290388721492792,2024-07-10
212,Ricastello,200 kg N/ha,0.05331732867515251,0.003875278892966227,730,0.05186912327596586,0.004313975109182075,730,0.0861194035778307,0.009330272982343192,730,0.06511165671152612,0.008339403608947032,730,0.12343079031330266,0.011826967951594127,730,0.19179144036279966,0.03747964208946202,730,0.21412117317931292,0.0361864100342421,730,0.21327752936376285,0.056013265735023944,730,0.1935282249973245,0.03626936728126891,730,0.5322256756487876,2024-07-10
211,Magic9,200 kg N/ha,0.05593747518737246,0.003326349891955885,781,0.047638613496944024,0.0036565568281221768,781,0.0747649355215544,0.007501577458888994,781,0.05373517377123179,0.008851646456569258,781,0.10745830267248019,0.011534462980731734,781,0.2029237637293934,0.022472646510724486,781,0.2369171806853193,0.0255294508732047,781,0.2525897349651889,0.04385762734806572,781,0.22157129343890045,0.02804231805295211,781,0.6491622310905929,2024-07-10
210,Magic6,200 kg N/ha,0.05373694043640697,0.003729200627190627,872,0.04945763316723185,0.004154144852664129,872,0.07601536742044152,0.007730699601939744,872,0.04736868832089485,0.00530748870247072,872,0.10539905303115145,0.007591451984069046,872,0.22756002583634963,0.020874235794481017,872,0.2625506164830759,0.02037656591252486,872,0.30587348588016056,0.03935346399427274,872,0.2620354398674921,0.024900077824441365,872,0.7318061557738349,2024-07-10
209,Magic4,200 kg N/ha,0.053511830119343545,0.00463860459798591,693,0.04933362468152507,0.005258332463327887,693,0.07411336417150016,0.010049543766265797,693,0.05183776150878202,0.009793758926899284,693,0.1057285237277913,0.012085546614844086,693,0.20542211931677265,0.022314807648752287,693,0.24073181592712842,0.02361028488031041,693,0.26742285085790946,0.045027755226443825,693,0.2377750677463812,0.03027950734884488,693,0.6752636592124117,2024-07-10
208,Copsemar7,200 kg N/ha,0.05544531625076379,0.0039700142654704226,895,0.04836455616871072,0.004765565316421811,895,0.07512903479890451,0.009737443462937508,895,0.05058544308113652,0.008722371280318412,895,0.10711359631415852,0.0115775597183392,895,0.21764152995700942,0.02442738331934462,895,0.25367092366991095,0.02563455790156177,895,0.2930092582489525,0.046909799924928004,895,0.25569048833580654,0.03150237934998735,895,0.7055516695378871,2024-07-10
114,Jsendra,200 kg N/ha,0.05461400189845682,0.004289301521525741,1112,0.04891960912471195,0.0048339837557516375,1112,0.07281071505100607,0.009086933858742397,1112,0.052036491229379776,0.011353282234772432,1112,0.10452147696515639,0.011009903284678126,1112,0.20188272599693682,0.02524012193742614,1112,0.23877172675921762,0.02907970088319306,1112,0.26698429464436263,0.05272303035572816,1112,0.23912970453715152,0.0350618579771979,1112,0.6737736628234998,2024-07-10
113,OJGC - pirl,200 kg N/ha,0.0547163335770523,0.004605135443534407,965,0.04978652716918313,0.004874746458413351,965,0.08010347988939039,0.009835949174796133,965,0.048647438800396695,0.007341370453921016,965,0.10990221883348851,0.010439265040457755,965,0.23852162731743848,0.02529732888352139,965,0.27375086650947217,0.02753637977606672,965,0.32858228930537564,0.04884145132606344,965,0.2800235412281412,0.030827011336747073,965,0.7420805669549123,2024-07-10
112,Magic9,200 kg N/ha,0.058492897825892336,0.003709458522801618,1069,0.044506076566519524,0.003833533615386312,1069,0.0661035578757162,0.007954232350829557,1069,0.043148658117253276,0.007778866969634771,1069,0.0968813633004341,0.008365055239796686,1069,0.20860391871967085,0.01988600302868098,1069,0.24970433062989653,0.021990664054540105,1069,0.28559714193317354,0.038883281568631085,1069,0.2517047593033793,0.026094544429761533,1069,0.7374953042099115,2024-07-10
