Variedad,N,codi,B1_mean,B1_std,B1_count,B2_mean,B2_std,B2_count,B3_mean,B3_std,B3_count,B4_mean,B4_std,B4_count,B5_mean,B5_std,B5_count,B6_mean,B6_std,B6_count,B7_mean,B7_std,B7_count,B8_mean,B8_std,B8_count,B9_mean,B9_std,B9_count,NDVI,date
OJGC,200.0,301,0.03885514919574444,0.0017249434587727854,780,0.03237779323871319,0.008316084426159259,780,0.07342537121895032,0.02124457676893653,780,0.05925528697478465,0.016848235175843506,780,0.12713335348985982,0.023576503778536442,777,0.2377202351888021,0.035510532947040416,780,0.3322787553836138,0.04956680048253575,780,0.34748480381109775,0.05076459666722062,780,0.35754496256510415,0.05120966670143723,780,0.7086331624684716,2024-08-15
M76,200.0,401,0.03954432646899629,0.0014564118861486548,682,0.03787789666407968,0.007481648931869859,682,0.0955994234057116,0.022448558472242516,682,0.080169677734375,0.01833413667301151,682,0.16727425136174623,0.027386352957074117,682,0.27785704492473884,0.031574338712148195,682,0.3899270334551411,0.04135497231326032,682,0.40403215067127934,0.0421972033848233,682,0.4275909602816853,0.04122210760729202,682,0.6688584262543904,2024-08-15
COPS7,200.0,102,0.03787367753308229,0.0012020510997274353,792,0.028429537108450226,0.008159157421201985,792,0.07572066181837911,0.01917523659439272,792,0.04900833573004212,0.010063702544567822,792,0.12915449431448273,0.01832072702570219,792,0.29504059300278174,0.05952298785300633,792,0.3978222163036616,0.07378522150659678,792,0.43866506249013576,0.0876602256838831,792,0.40933990478515625,0.07084893052092628,792,0.7990116503836221,2024-08-15
M2,200.0,202,0.04178106767814952,0.0016917322669501278,701,0.045161161545169845,0.009316814319241962,701,0.10492422237205777,0.02091020475386684,701,0.059177817699742556,0.009213081075705223,701,0.15042358050162713,0.018130696951748418,701,0.3544488055219664,0.0664135721750467,701,0.44495447351997147,0.07070340603241497,701,0.48234277308922524,0.0849226967876553,701,0.4517001207816958,0.06625679440013146,701,0.7814383471050529,2024-08-15
M97,200.0,302,0.038101660635879116,0.0010131832424670505,649,0.026988930254026627,0.00476305902883051,649,0.07227006274489299,0.016565033212048032,649,0.043946852485644984,0.007595506435303787,649,0.12733654615875384,0.01814781800127404,649,0.26151652990026725,0.03171655151371023,649,0.38400797557389976,0.04585832490750305,649,0.4076236201728621,0.04691775632814349,649,0.41763648928038327,0.047456007323370145,649,0.8053599376109823,2024-08-15
M75,200.0,402,0.03960600306423331,0.0016773072185586849,773,0.03580466710888861,0.00779411157048479,773,0.09586040106967073,0.024604035399559746,773,0.060949910350172824,0.015095778745231093,773,0.15583734154547016,0.028489099930441554,773,0.30746613930607214,0.04627593489863187,773,0.4532959063333805,0.062311142354688556,773,0.4644763546804253,0.061572934666422614,773,0.4837866384646871,0.06258654200827238,773,0.7679982353123387,2024-08-15
GAVINA,200.0,103,0.03933392412949189,0.0013479668927778327,657,0.03761329825065996,0.00855294487431482,657,0.09117851663760762,0.017313711881514773,657,0.056539207470108564,0.008512129420933774,657,0.14650518455098935,0.0172813331132654,657,0.3411194962453624,0.051349373925529344,657,0.4422482007170377,0.056073754545376824,657,0.4861533805115582,0.06454286540429273,657,0.4496443238976884,0.05220909133594166,657,0.7916344953949562,2024-08-15
JSENDRA,200.0,203,0.03754695965226289,0.0008115650624878079,628,0.025481570298504678,0.004694864511175918,628,0.06495424136993991,0.010768298517955315,628,0.04091530089165754,0.0049355383960472485,628,0.11857150618437749,0.01061085119122828,628,0.2796057925862112,0.031073448569654067,628,0.4020411497468402,0.03412254610663494,628,0.43420512205476214,0.03900222614113791,628,0.415282814366043,0.032137991944110475,628,0.827768713296201,2024-08-15
M76,200.0,303,0.03962974870935807,0.0011127486229830644,473,0.03818152268391583,0.0071194852260292145,473,0.09096490807563508,0.01835056712264245,473,0.08356946820184494,0.016239468495853542,473,0.16654052089183075,0.021064438346126656,473,0.25711687019461055,0.02686611396532337,473,0.34850945180364695,0.03485890224429478,473,0.36576598088786666,0.035180775968433324,473,0.36999131055513346,0.035379618663479655,473,0.6280308247606792,2024-08-15
M110B,200.0,403,0.038238773029812136,0.0010366609034288927,724,0.027890147425193156,0.005107606761580526,724,0.0682136841241826,0.017048536989359132,724,0.04408153512859871,0.007642896877688658,724,0.12496965172882715,0.016798658383205402,721,0.26055474044209687,0.03969021238315743,724,0.40905618404156596,0.06723971041138231,724,0.41953720177076137,0.06967241402324587,724,0.4310153518592455,0.07234648820816357,724,0.8098371285707218,2024-08-15
M2,200.0,104,0.04258886771866038,0.001832446632955932,632,0.04974824265588688,0.00983269705407943,632,0.10933442659015898,0.018249042706410933,632,0.06420988976200924,0.010626102790642338,632,0.158862729615803,0.01764919064743496,632,0.38266235061838655,0.05259555128376205,632,0.4677188728429094,0.055954889358062164,632,0.5134365226649031,0.06234386781946582,632,0.47543093524401703,0.05134651684585588,632,0.7776844506235603,2024-08-15
M62,200.0,204,0.03882708927706278,0.0013125539123082016,643,0.03461480029448751,0.007961990385315672,643,0.08519200255303509,0.017357922937452357,643,0.055992678201773304,0.00965274053544439,643,0.1396733902475882,0.01708988760056753,643,0.29562748127369265,0.0417351960073815,643,0.3918949441627989,0.04433602225041288,643,0.42165857673989116,0.04861053586193371,643,0.4057148270436431,0.03952181096482952,643,0.7655499587932134,2024-08-15
M110B,200.0,304,0.03805655115717524,0.0009313841141791954,666,0.027256335582103098,0.004618512831437813,666,0.06972323237238703,0.014109959274469966,666,0.04191705915662977,0.007045311667232448,666,0.12459401540212087,0.014310276883600594,666,0.2613825296854472,0.027005077256281526,666,0.39335439871023364,0.04309557548173874,666,0.4096109201242258,0.0406891767866983,666,0.4165643915399775,0.04267187919652019,666,0.8143323954214724,2024-08-15
M38,200.0,404,0.0365333251953125,0.0008055232392933912,625,0.018815582275390624,0.0037295786896792463,625,0.04215498657226562,0.011951241021066514,625,0.02969112548828125,0.005899651836766824,625,0.0940554840396149,0.011027600004641893,594,0.2120330078125,0.035233662786710696,625,0.343597607421875,0.06382039324268152,625,0.3518421630859375,0.06421264771690019,625,0.363416552734375,0.06508769027060562,625,0.8443589255383912,2024-08-15
M25,200.0,105,0.03717495555609045,0.0013977504566521511,710,0.021808812316034883,0.007748278253735537,710,0.05729727946536642,0.01834848783336209,710,0.03464193478436537,0.006248443333971186,710,0.10844513799103213,0.018671093902545743,710,0.297234892509353,0.08604023336316007,710,0.4189818476287412,0.10851832883436152,710,0.46621523575044016,0.12552234856745245,710,0.4376800966934419,0.10380430409565612,710,0.8616694066798509,2024-08-15
QJGC,200.0,205,0.038939343965970555,0.0014508177253737013,910,0.03436429788778116,0.008343608418491704,910,0.0729231446653932,0.01619364158467556,910,0.05789322905488067,0.011563662336813621,910,0.12626329359117444,0.015107798733446186,910,0.2494557810353709,0.04480998404253896,910,0.32817892556662087,0.05103132957930066,910,0.3505548833490728,0.05747228084612664,910,0.3454285338684753,0.04603112354722958,910,0.7165210106412514,2024-08-15
JSENDRA,200.0,305,0.03714401367677742,0.000740989096702631,747,0.022530036119412546,0.003733426350871904,747,0.05537158194954296,0.012049729751896561,747,0.032776093387220755,0.005967786759332908,747,0.10843048913868758,0.012628675981461406,746,0.23741707552867722,0.024835631860235904,747,0.3570449604407212,0.03725787339961463,747,0.3711123792043173,0.03804103721784876,747,0.3801715651669177,0.0367453524499846,747,0.8376973069970828,2024-08-15
M28,200.0,405,0.037715402449139894,0.0011774984976217428,805,0.025185178673785665,0.005780001537134048,805,0.06317887395065024,0.0180119046792632,805,0.03830697195870536,0.008905568233768459,805,0.11590823508854817,0.018703857874704313,802,0.25832077879342974,0.04343383942476373,805,0.40353791610054346,0.07299968143591275,805,0.4151339134074146,0.07614045425579628,805,0.43320145695846274,0.07927053849637762,805,0.8310387386978776,2024-08-15
M28,200.0,106,0.03801972162961431,0.0015107138984068677,902,0.027295239484495176,0.008487434884519007,902,0.06604852274621933,0.017243304381036686,902,0.04280421897735934,0.009845119065566857,902,0.11773084484024217,0.01637335020887544,902,0.2976744793471106,0.05299192933356577,902,0.4024565500060629,0.05852142187296808,902,0.44761133299698586,0.06961320630069684,902,0.42159049632544,0.0559840317013167,902,0.8254369429964631,2024-08-15
M76,200.0,206,0.03971360171699749,0.0014498337148495758,847,0.04086870285808829,0.008941710998657227,847,0.09010396009352863,0.016656638910865367,847,0.07325765346270384,0.01404508293618464,847,0.1529797910940267,0.01833610569728755,847,0.2932455159697369,0.039911478153994234,847,0.37325945317111864,0.04351520569924592,847,0.4026412873791691,0.05121838578505413,847,0.38932639958585447,0.03971703584080751,847,0.6921293695963691,2024-08-15
M2,200.0,306,0.041798736935570124,0.0014731495885587052,840,0.043473062061128165,0.007313030527485142,840,0.10493501935686383,0.01973717404971748,840,0.06403638748895554,0.011760105937069689,840,0.16019844781784784,0.020474786339021885,840,0.3152316138857887,0.04060267443666831,840,0.42535625639415925,0.054700326006238975,840,0.44622017996651786,0.05547696715831952,840,0.45547943115234374,0.05104585221917747,840,0.7490031816413864,2024-08-15
M62,200.0,406,0.038743069429825354,0.0015419217708169044,758,0.032848599718239814,0.008340933688572933,758,0.08413077281458711,0.020509410355628775,758,0.057348658981927154,0.017682426837598613,758,0.14210749804816333,0.023280283212699603,758,0.2625309886278137,0.03441355496188838,758,0.3778487233184573,0.05123702909914907,758,0.38600456620269213,0.05212691769003576,758,0.40433705513584267,0.054119154205121374,758,0.7412958529486449,2024-08-15
M38,200.0,107,0.03578752775309356,0.0005594643108867007,733,0.014687578479720008,0.003235183615509566,733,0.041210791261264444,0.007372429403736856,733,0.02938614828362146,0.0027409583873080298,733,0.09264668740861402,0.006928415973501325,732,0.22378846047519824,0.03357673906391606,733,0.3273842513642565,0.043226721979375236,733,0.35364402365066505,0.048675491933449305,733,0.3382594588671342,0.038678012877344806,733,0.846559616255698,2024-08-15
M97,200.0,207,0.03783782506499691,0.001009297102968098,607,0.026866033010467076,0.00569673664154918,607,0.06860273634582217,0.013082037949296545,607,0.0419049899307075,0.005436174728665212,607,0.1234623313539307,0.013018163250645828,607,0.2944304263572127,0.04343985095933087,607,0.39882608379131484,0.04878112184535523,607,0.4337128037479407,0.05613854404086836,607,0.4134293230990012,0.0446547596305099,607,0.8237871228214785,2024-08-15
RICASTELLO,200.0,307,0.040265507032562924,0.0012904208426539484,781,0.03888749282582927,0.006539050127702245,781,0.10299162919634283,0.019267895673688203,781,0.057223448222181096,0.011151662397882088,781,0.15524184535926497,0.02004340523766467,781,0.336394404021787,0.04457819122701787,781,0.4680734944557258,0.06583219297179978,781,0.48916754924075706,0.06680269088572806,781,0.4904685905739837,0.06554301042793884,781,0.7905402962790851,2024-08-15
QJGC,200.0,407,0.040480631787630054,0.0021556823684566163,844,0.04223882756527001,0.010782880993499727,844,0.0934906005859375,0.027370461938037334,844,0.08620989831137996,0.025582492269371527,844,0.1570138976472249,0.031271481705961925,844,0.25477016141629333,0.04012879794837583,844,0.347311444757109,0.05439175435842829,844,0.3585850503207383,0.05524299797909916,844,0.37878598760089605,0.05526962537279846,844,0.6123611629291116,2024-08-15
M62,200.0,108,0.038418634790573676,0.0012177099592539397,685,0.03283059335973141,0.007795870712863353,685,0.07938177846644047,0.017661960234902047,685,0.054948041038791626,0.008866963505084164,685,0.13177278616132526,0.016485288038740605,685,0.2785382570141423,0.04329423842805904,685,0.35187968233205974,0.05045963524512741,685,0.3856266662152144,0.05703771520215033,685,0.36135654867130473,0.04519476902375708,685,0.7505619812754605,2024-08-15
COPS7,200.0,208,0.037862934283356166,0.0011514612680908578,804,0.02918416587867547,0.007741387441632296,804,0.07504827110328484,0.01742648833861217,804,0.04954811589634834,0.00981457072457233,804,0.13067672501749067,0.017045434298113147,804,0.2898394456550257,0.04985278075208627,804,0.3831802292249689,0.052710225741546594,804,0.41650132516130284,0.06174959538114049,804,0.39532189819943253,0.05017077895200915,804,0.7873697014466792,2024-08-15
M28,200.0,308,0.03735029775673764,0.00102185421612666,914,0.02281263046765484,0.004919748013555771,914,0.05846790672652831,0.013197540907592068,914,0.03626269584672456,0.005628359704582461,914,0.11088001075928268,0.012743908034031552,914,0.2478209981772258,0.039644658727200494,914,0.354390684833151,0.054940568975973415,914,0.37453976553952406,0.05981026052614222,914,0.38148528585287883,0.055798269216446275,914,0.8234543399552354,2024-08-15
M97,200.0,408,0.038549159004666565,0.0013395587587799625,989,0.02935433652933736,0.006166326669252393,989,0.07462653303773145,0.018511379527697044,989,0.04633260713428771,0.009690818570580836,989,0.1351031153335184,0.022344190638407018,985,0.2920569872108822,0.042770231417378825,989,0.4531822088876074,0.06628465799682552,989,0.4688132568606231,0.06964970936428018,989,0.49403148377267125,0.07501222802165139,989,0.8201184931390794,2024-08-15
M75,200.0,109,0.0394012189050864,0.0014150471887279625,684,0.03728457222207945,0.008405675050749477,684,0.08664210358558343,0.016234174469870626,684,0.06098842063145331,0.010583245794071336,684,0.14033952233387015,0.015174115969595725,684,0.30118600945723684,0.04375693283812626,684,0.37905723170230265,0.045886157018916914,684,0.4150522689373172,0.05265814620735729,684,0.38604049236453764,0.042151030773608315,684,0.7437680350950642,2024-08-15
M38,200.0,209,0.0361797130978678,0.0006482823572639715,794,0.01645336703629578,0.0037007290322026024,794,0.04613492951285028,0.009804951844247853,794,0.03166632808425865,0.0032474584213476733,794,0.09892845634249055,0.008903472883904452,794,0.23756889131867914,0.048871748410721366,794,0.34799121308987324,0.059305619722394794,794,0.376051434341546,0.06892379829131802,794,0.36011195723295814,0.05555708505167112,794,0.8446654475102925,2024-08-15
M62,200.0,309,0.038399374723154286,0.0010859046735698862,851,0.03155782500109017,0.007035447298361291,851,0.07806040565499688,0.018348505368763566,851,0.055581936684954744,0.012631161665206109,851,0.1366871297009263,0.01936186580561776,851,0.25533184405639503,0.03249440286726307,851,0.3520517853536281,0.04281404483639617,851,0.37022182944238397,0.04387104698195654,851,0.369695320532829,0.041697708258328046,851,0.738931681180421,2024-08-15
M25,200.0,409,0.03730739051009409,0.0014663561457338502,886,0.022968346055420474,0.0066875565226919825,886,0.05372598101269311,0.02028500082613303,886,0.03248902099127156,0.011089282454280603,886,0.10547198618559364,0.021508613203760116,877,0.2519427572900501,0.051658598091343017,886,0.4050267824470055,0.08638056519260834,886,0.42106283975777725,0.08992212660139014,886,0.4333101018556892,0.08799320088660346,886,0.8567351440798177,2024-08-15
M76,200.0,110,0.03957088942321686,0.0012708281080284537,671,0.040615968661585435,0.008268982996011183,671,0.0924769144299844,0.015270496267729918,671,0.07209030810837952,0.011639018564215063,671,0.15389020894216887,0.017168413543977124,671,0.30636942333329453,0.03629375792933845,671,0.37932126177405456,0.03919101747535936,671,0.4167152552597569,0.04439685164434104,671,0.39352985501467025,0.036867558488182066,671,0.7050348297525991,2024-08-15
M75,200.0,210,0.03940181022566631,0.0017486995140723702,887,0.03846068097343574,0.00979362704059393,887,0.0889775685823219,0.019552081578978763,887,0.062087333188922456,0.014132530583437357,887,0.14475815352619434,0.02013904496192292,887,0.30032482813821165,0.050832781427143224,887,0.38118233836624504,0.05422598283027263,887,0.4108417085219666,0.05761341716137349,887,0.38891780470511556,0.04770845511737293,887,0.7374348889029417,2024-08-15
GAVINA,200.0,310,0.038949447842786936,0.0013891298516341638,868,0.03340553468273532,0.0070393497264066825,868,0.08583074121431272,0.02064119643197456,868,0.05441964057184035,0.01133293890404884,868,0.1461223830825173,0.022719315949806616,868,0.2891550547516291,0.04258800274139244,868,0.41600982384747626,0.06594459984797515,868,0.4356140628937752,0.06586130835905164,868,0.43413575343822003,0.06502647191878369,868,0.7778942950781799,2024-08-15
M2,200.0,410,0.042588570939965854,0.0016533473020725487,699,0.04630377227826862,0.007758031009422736,699,0.11760113542854189,0.022253510628864957,699,0.07079407414994356,0.013458019555683952,699,0.1749271179985079,0.02314685425160987,699,0.34163249920366145,0.04059683858345909,699,0.49428216718638235,0.05838794012997706,699,0.5099552793052575,0.05861657364815036,699,0.521117203566479,0.05762290378512228,699,0.7561974930191477,2024-08-15
M97,200.0,111,0.03745417563331048,0.0011084752209317452,604,0.023853019373306375,0.005615914475503396,604,0.061167382246611134,0.01259572539692738,604,0.04069052942541261,0.005951220537938386,604,0.11665440237285285,0.012984298357769472,604,0.2735112423928368,0.042443524840890014,604,0.36901969151781094,0.05101634776803932,604,0.4046087201857409,0.06100110998063176,604,0.3843172085995706,0.050866215729781915,604,0.8172441141055387,2024-08-15
M110B,200.0,211,0.037156406279153925,0.0009250002659203336,649,0.023917428885108703,0.005031898315675948,649,0.06288939888929182,0.010945998711960905,649,0.04009148960671917,0.005049316301925401,649,0.11762382142900135,0.01065713372492494,649,0.27224538653216485,0.03825174867858109,649,0.3746840325636195,0.04666595323203073,649,0.40197321299595534,0.05354642922635436,649,0.3825873799610579,0.04321512534809637,649,0.8186170966798352,2024-08-15
M25,200.0,311,0.036797277870218,0.0015455837634857062,959,0.01931454615747096,0.00686015829761877,959,0.048083984565933754,0.018025472999310756,959,0.030032582526659444,0.008215282903248492,959,0.09960121179422599,0.018021976311286787,929,0.2285200642097481,0.05419571224978953,959,0.35033826460057677,0.09699038543053899,959,0.36681171055257755,0.10122228541608569,959,0.3743483749246448,0.09668214558921874,959,0.8486429914683796,2024-08-15
GAVINA,200.0,411,0.039015839486438636,0.0013556944091185766,919,0.03367711670121119,0.0069566442214032635,919,0.0877829168774228,0.018643976214702627,919,0.05461401207792097,0.011684627621871039,919,0.15076424118224632,0.022273224273750267,919,0.3067746499676959,0.03577343971642732,919,0.4672338508547844,0.052882893354557,919,0.48097649077206883,0.05208007860604778,919,0.4938363790252652,0.05064392701899398,919,0.7960605657221018,2024-08-15
M110B,200.0,112,0.037725207900477696,0.0009322128012391635,729,0.02636537434142313,0.005783991089925557,729,0.06674847386992026,0.01330788672944462,729,0.04232591595015245,0.005780433666704926,729,0.12096609107751415,0.012654716802520694,729,0.28768554603775504,0.03953599892274824,729,0.3802136917009602,0.04369465807363396,729,0.41550925925925924,0.05138546041811236,729,0.38906002175497256,0.03991836970172122,729,0.8151041324826439,2024-08-15
RICASTELLO,200.0,212,0.039361667731678596,0.0014097743684419427,967,0.0366179496820365,0.008404082175638566,967,0.08986830292221432,0.01879822079269064,967,0.05285966433315021,0.009735261826606978,967,0.14060016304655185,0.017802988629920836,967,0.31919887665015834,0.05527220357305879,967,0.4014506611237235,0.06301818776141735,967,0.43054817775659254,0.0712980344438081,967,0.406828003560868,0.05745601115091119,967,0.7813040677840845,2024-08-15
M75,200.0,312,0.03868895231634579,0.0013724911809234828,743,0.03267229678332405,0.007845475431943659,743,0.07631271074790492,0.01689998557940956,743,0.0568357444547548,0.01378090589607377,743,0.13538085403545067,0.01725775482618779,743,0.2612771898066853,0.041695272516139505,743,0.34706737985521113,0.04595150269534466,743,0.36472921255940866,0.05372552218404233,743,0.3669949887097283,0.04279661404824835,743,0.730358306547547,2024-08-15
COPS7,200.0,412,0.03837991489593639,0.0010882742654637029,916,0.03005630376557596,0.0059620116552324045,916,0.08195877075195312,0.019715375362631793,916,0.05216673472042167,0.011362668196181067,916,0.1433406308700478,0.023074906453138557,915,0.29109874875264397,0.04589254969406137,916,0.44451717726528384,0.07587150032092653,916,0.456838382904186,0.07610006914271232,916,0.4725414426045647,0.07988966014318562,916,0.7950247142352124,2024-08-15
QJGC,200.0,113,0.03899472062758978,0.0017018519346103588,905,0.034313085988081624,0.010546307699340583,905,0.06957217474668724,0.01688645474918434,905,0.06061123168270891,0.01501903685252096,905,0.12366580857756389,0.016844604335503,905,0.2442963826722203,0.03685314789890926,905,0.31570252476476174,0.040560061790422174,905,0.33953108813881216,0.046345070570733796,905,0.3280420798623101,0.03594218434512417,905,0.6970516304811554,2024-08-15
M25,200.0,213,0.036202284925264824,0.0008632486814302263,798,0.016229824314738874,0.004840920883002683,798,0.045759894196550945,0.010627722196943827,798,0.030602534014479557,0.003912719108312936,798,0.09814891958595219,0.00982671998520945,798,0.23859608203247376,0.04963926206899148,798,0.34893963271215145,0.06606195166056326,798,0.3786289530589168,0.07797472330052295,798,0.3664615028782895,0.06424956718673357,798,0.850439005887194,2024-08-15
M38,200.0,313,0.035942624213437545,0.0006691583418172665,841,0.014821082034661,0.0032192261511351625,841,0.040885258514730884,0.007149685626041457,841,0.028158829696963716,0.0028145999108165494,841,0.09377554938906715,0.006991119372738233,840,0.2225276116950617,0.03350019125358072,841,0.3442485142547934,0.04840870326785134,841,0.36295883777450577,0.05660115268436536,841,0.36342375003483574,0.04504450048934363,841,0.8560083982960561,2024-08-15
JSENDRA,200.0,413,0.03767831264398037,0.0011187367597727984,780,0.025184455284705528,0.006027000057096132,780,0.06260463518974109,0.01838046946823581,780,0.03777098533434745,0.008782553899946066,780,0.11672783388270204,0.020596270466572895,778,0.26134796142578126,0.04725814682734806,780,0.41694625463241186,0.07975230890391538,780,0.42742837759164665,0.08029041180831407,780,0.44572386130308495,0.08494247198678762,780,0.837613770161778,2024-08-15
JSENDRA,200.0,114,0.036978084516723124,0.0008582185809189095,723,0.022265042506807574,0.005398726685813226,723,0.057668846837382756,0.011730756153307691,723,0.038053599630648666,0.005017473512031276,723,0.11030592331418028,0.011245823359168761,723,0.2618517104026193,0.038042806895482104,723,0.3577042575693724,0.047072606526959535,723,0.39131588757780084,0.05386617896108052,723,0.366129515082015,0.043661646986903016,723,0.8227466051299801,2024-08-15
M28,200.0,214,0.03704667028128626,0.0009151319993603355,754,0.021468898661889196,0.005189701076737713,754,0.05588115621308749,0.010860891469345022,754,0.03857044452697592,0.006002400072195582,754,0.10943903025012433,0.010706694497980826,754,0.2490849988213901,0.037071196545654994,754,0.3397732438712284,0.04301699237721812,754,0.3696296347863478,0.05060594655190709,754,0.3568438623564945,0.04077376072140472,754,0.8110218665716121,2024-08-15
COPS7,200.0,314,0.03737330735976726,0.0011676202634179657,717,0.025832081772127244,0.007482673538179882,717,0.06802596939491261,0.01689483336128194,717,0.04621459982218935,0.010682253840202096,717,0.12399649520299424,0.016916850913417505,717,0.25922479988640823,0.050374491328214886,717,0.3440138897968968,0.05759569542821792,717,0.3655458075232087,0.06843942518032795,717,0.3594986877015778,0.05301135247113474,717,0.7755267432333628,2024-08-15
RICASTELLO,200.0,414,0.03987672593858507,0.0015384808034257017,693,0.03620707524287236,0.00717071211153139,693,0.10195260096077967,0.023024569594640682,693,0.05558013916015625,0.01134306666868196,693,0.15596752524547935,0.024573508349214762,693,0.3149415383607278,0.049991268966160685,693,0.4586503990800866,0.07975458233662217,693,0.46610602396735207,0.07975006297980061,693,0.4856775677393353,0.0819404517858499,693,0.7869211679797934,2024-08-15
RICASTELLO,100.0,101,0.040150042278010674,0.0015619676355914012,820,0.041403696013659966,0.009332732413406623,820,0.09519182530845084,0.019916842110753813,820,0.05882375298476801,0.01338530153684951,820,0.14366378784179687,0.018616747352623603,820,0.33203258979611283,0.065780433946592,820,0.41099436690167684,0.08175059663543839,820,0.44799179449314025,0.09079158789044069,820,0.41111573009956176,0.07429705359884256,820,0.7678691852391049,2024-08-15
GAVINA,100.0,201,0.03850864306710479,0.0011944922835103336,699,0.03340470364506494,0.00713359942630522,699,0.08127109925975445,0.015639702310239707,699,0.05207459063659581,0.007544708950710686,699,0.1372352785648024,0.015768591783339628,699,0.3098318293711999,0.04263279316340561,699,0.39920406314265916,0.045547613365318464,699,0.4311290735509433,0.04883096329993559,699,0.3981510102322514,0.04121283810686334,699,0.7844611103098555,2024-08-15
OJGC,100.0,301,0.039054425277373864,0.0015886810451669663,908,0.03513198802124561,0.009504311379883753,908,0.07585497784719593,0.02143563457873903,908,0.06289156523044939,0.017189108470010987,908,0.13286093153092304,0.02242027553812318,908,0.24337953407858962,0.043299282961184744,908,0.32547830590067456,0.05674066908646688,908,0.3396835663245113,0.05842783237589657,908,0.33949276424189495,0.05446694143640412,908,0.6875536499856386,2024-08-15
M76,100.0,401,0.03933356495832236,0.00145402300784622,534,0.036991830175735534,0.008441105786219606,534,0.08902860491463307,0.024318255955275522,534,0.07634600807218515,0.017200182150658914,534,0.16114708546842083,0.026682646168250196,534,0.26429625664757433,0.03906133715334774,534,0.3633338556754009,0.057323898622398534,534,0.37639860803268377,0.05694727930157459,534,0.38498299130786223,0.057411062562503466,534,0.662741398322885,2024-08-15
COPS7,100.0,102,0.03759813370243196,0.0011406474348941407,775,0.02716131887128276,0.00710472893675825,775,0.07035816807900705,0.01590833349508442,775,0.04609661963678175,0.007761484494553406,775,0.1241058349609375,0.01731625151559151,775,0.2813527359501008,0.058671126777845126,775,0.3642501338835685,0.07196585464396377,775,0.39598258726058466,0.08014502440845139,775,0.37148177608366933,0.06724713187742028,775,0.7914553821234863,2024-08-15
M2,100.0,202,0.04141364585859843,0.001895802558875661,918,0.04432357422406897,0.009505397752184019,918,0.09550138652194819,0.01996927032018148,918,0.05829612050440836,0.00886700650834564,918,0.1456582063163807,0.01930842263789043,918,0.3259364441848788,0.06407081204811321,918,0.4026819698691108,0.06928643217628935,918,0.4322339891088814,0.07617691537958399,918,0.4047215945840142,0.06335559435121053,918,0.7623137933352707,2024-08-15
M97,100.0,302,0.03794975104969218,0.0012798791722736138,868,0.02774435474026588,0.006628697613302153,868,0.07419360288277199,0.021258021028383603,868,0.042829302598803826,0.00847164150414523,868,0.13163074370353453,0.022187713689483638,868,0.2988040062689012,0.05353658500229109,868,0.42620930473925334,0.07795525667069042,868,0.4502927718623992,0.07607089031787441,868,0.4436453542401714,0.07733200882664297,868,0.8262933061936025,2024-08-15
M75,100.0,402,0.04007258744907218,0.0016910973561189385,593,0.040012719860366384,0.008540615343659434,593,0.09953072018808297,0.025703132202183718,593,0.07325918316640098,0.020519867983459852,593,0.16596952698886092,0.02673117754902161,593,0.2955676331286889,0.04606260872259507,593,0.4080768089873393,0.0648753910183924,593,0.42280112872839376,0.06175743618992397,593,0.4292334673979632,0.06194773465136669,593,0.7046359831264313,2024-08-15
GAVINA,100.0,103,0.03855841379137351,0.0014214859645468034,674,0.03292715372600612,0.008723160706929738,674,0.08135507510040917,0.01969792354670935,674,0.05115012669775536,0.00893463822031192,674,0.1376755371999316,0.019633966222377095,674,0.3180047553087908,0.059470165401691394,674,0.4091609422813891,0.06488632450723754,674,0.44403375008693435,0.07459984227272753,674,0.41510091266575483,0.061598834916192086,674,0.7934095632116234,2024-08-15
JSENDRA,100.0,203,0.03671620799376901,0.0009047536454022887,452,0.02051955197764709,0.005041785435346288,452,0.055286150063033654,0.01165644013781539,452,0.03778854724580208,0.0048338912217737754,452,0.10912557618807903,0.011690608254032968,452,0.24913183566743294,0.04070096501854798,452,0.34999989197317477,0.04409761631934681,452,0.37426595772262167,0.050882963892818385,452,0.35991179204620094,0.04136588423615094,452,0.8165847149337785,2024-08-15
M76,100.0,303,0.03890325734903524,0.0012096154360574653,728,0.03526371127956516,0.007439803374082091,728,0.08474242556226122,0.017438983112386928,728,0.06668319282950935,0.014942390531494761,728,0.1479659866500687,0.02073609990660978,728,0.25962808629968664,0.03637573270907483,728,0.3390837868491372,0.04527603955768725,728,0.35739014174912004,0.047019285068003826,728,0.3552257831280048,0.043086549093500466,728,0.6855110312664787,2024-08-15
M110B,100.0,403,0.038522457891656446,0.0013527298119975606,516,0.030096438504004664,0.006781633880536884,516,0.07595173887504164,0.019847148688716898,516,0.04334570271100185,0.010464305180008604,516,0.13163479354030402,0.021141377058744908,516,0.28602576440618943,0.035570143406378145,516,0.42415326140647713,0.05086880493010485,516,0.43904586910277377,0.052327309666432106,516,0.44272702239280526,0.04931675821771368,516,0.8202883083217084,2024-08-15
